run,train_accuracy,val_accuracy,test_accuracy,epochs_trained,final_loss
34,0.46052631735801697,0.26110196113586426,0.24407896399497986,200,1.3859543800354004
35,0.43448466062545776,0.2528782784938812,0.24605263769626617,121,1.4170817136764526
36,0.41721493005752563,0.25945723056793213,0.24868422746658325,131,1.4289882183074951
37,0.44051533937454224,0.25863486528396606,0.24868422746658325,131,1.4105150699615479
38,0.4649122953414917,0.26726973056793213,0.25065791606903076,200,1.3718829154968262
39,0.45010966062545776,0.26110196113586426,0.25,151,1.4068814516067505
40,0.45230263471603394,0.26521381735801697,0.24013158679008484,181,1.3922260999679565
41,0.4558662176132202,0.25822368264198303,0.25328949093818665,191,1.4020200967788696
42,0.44846493005752563,0.2705592215061188,0.24934211373329163,200,1.3973981142044067
43,0.460800439119339,0.26356908679008484,0.2453947514295578,171,1.3864089250564575
44,0.4194079041481018,0.26398026943206787,0.25986844301223755,121,1.4358031749725342
45,0.45367324352264404,0.26398026943206787,0.2434210628271103,161,1.3866268396377563
46,0.4517543911933899,0.25452303886413574,0.24276316165924072,161,1.3878401517868042
47,0.4388706088066101,0.2590460479259491,0.25131580233573914,121,1.4116861820220947
48,0.44873905181884766,0.2643914520740509,0.24802632629871368,141,1.396924376487732
49,0.46271929144859314,0.25740131735801697,0.25592106580734253,181,1.382829189300537
50,0.445175439119339,0.2619243562221527,0.25065791606903076,141,1.4060605764389038
51,0.46052631735801697,0.2631579041481018,0.24671053886413574,161,1.3812015056610107
52,0.43695175647735596,0.2615131735801697,0.2546052634716034,131,1.3973571062088013
53,0.44353070855140686,0.26233553886413574,0.24736842513084412,141,1.3962023258209229
54,0.44188597798347473,0.2631579041481018,0.25263160467147827,121,1.4102383852005005
55,0.47094297409057617,0.265625,0.2546052634716034,200,1.3686884641647339
56,0.4481907784938812,0.26110196113586426,0.25328949093818665,141,1.3946948051452637
57,0.4177631735801697,0.25699013471603394,0.25065791606903076,111,1.429856777191162
58,0.47094297409057617,0.2578125,0.25263160467147827,181,1.3760906457901
59,0.43311405181884766,0.25575658679008484,0.2605263292789459,121,1.4203025102615356
60,0.4438048303127289,0.2606907784938812,0.23947370052337646,141,1.402981162071228
61,0.44106361269950867,0.2615131735801697,0.25263160467147827,131,1.392909049987793
62,0.429824560880661,0.2627467215061188,0.25328949093818665,121,1.418606162071228
63,0.4492872953414917,0.26233553886413574,0.25065791606903076,161,1.3976850509643555
64,0.4440789520740509,0.2615131735801697,0.24736842513084412,151,1.403778314590454
65,0.4399670958518982,0.25863486528396606,0.24736842513084412,141,1.410832405090332
66,0.4476425349712372,0.26110196113586426,0.23815789818763733,131,1.403337836265564
67,0.4306469261646271,0.2565789520740509,0.25,121,1.4196380376815796
68,0.4481907784938812,0.26110196113586426,0.25,171,1.401222586631775
69,0.4520285129547119,0.25740131735801697,0.24802632629871368,151,1.3884994983673096
70,0.421600878238678,0.25945723056793213,0.2611842155456543,111,1.4196869134902954
71,0.4638157784938812,0.26644736528396606,0.2407894879579544,161,1.3839339017868042
72,0.45230263471603394,0.25699013471603394,0.253947377204895,161,1.3823546171188354
73,0.47861841320991516,0.2553454041481018,0.24934211373329163,200,1.3535199165344238
74,0.4402412176132202,0.25822368264198303,0.2519736886024475,141,1.4045466184616089
75,0.40570175647735596,0.25986841320991516,0.25592106580734253,101,1.4402987957000732
76,0.4662829041481018,0.26356908679008484,0.23815789818763733,200,1.3686145544052124
77,0.41885966062545776,0.2619243562221527,0.25131580233573914,121,1.4301265478134155
78,0.47478070855140686,0.2590460479259491,0.24605263769626617,191,1.369979977607727
79,0.42653509974479675,0.26398026943206787,0.2585526406764984,121,1.4209942817687988
80,0.45257675647735596,0.2606907784938812,0.24934211373329163,141,1.3906835317611694
81,0.43832236528396606,0.26891446113586426,0.25131580233573914,141,1.4114943742752075
82,0.4506579041481018,0.25740131735801697,0.24934211373329163,141,1.382198691368103
83,0.47861841320991516,0.26726973056793213,0.236184224486351,200,1.369099497795105
84,0.453399121761322,0.2553454041481018,0.25263160467147827,151,1.3882393836975098
85,0.45504385232925415,0.2643914520740509,0.24671053886413574,151,1.397026777267456
86,0.453399121761322,0.26233553886413574,0.25,161,1.392652153968811
87,0.47039473056793213,0.26480263471603394,0.24736842513084412,200,1.3613028526306152
88,0.42900219559669495,0.26398026943206787,0.2565789520740509,121,1.4182593822479248
89,0.44983553886413574,0.25863486528396606,0.24934211373329163,141,1.3903776407241821
90,0.43009868264198303,0.26603618264198303,0.253947377204895,121,1.4238380193710327
91,0.4492872953414917,0.25740131735801697,0.25,141,1.389650583267212
92,0.4506579041481018,0.25945723056793213,0.24144737422466278,151,1.386392593383789
93,0.4476425349712372,0.26233553886413574,0.24868422746658325,141,1.3815765380859375
94,0.44490131735801697,0.2643914520740509,0.253947377204895,141,1.4107341766357422
95,0.43421053886413574,0.26110196113586426,0.24868422746658325,131,1.4121508598327637
96,0.4243420958518982,0.25740131735801697,0.25328949093818665,121,1.419472098350525
97,0.4427083432674408,0.2602795958518982,0.24802632629871368,131,1.4083019495010376
98,0.43804824352264404,0.25863486528396606,0.25,121,1.401253581047058
99,0.4621710479259491,0.25986841320991516,0.24671053886413574,191,1.393457293510437
