node_idx,correct_mean,correct_std,correct_count,probability_mean,probability_std,is_train_first,is_val_first,is_test_first
70,0.58,0.496,100,0.359,0.0656,True,False,False
71,0.19,0.3943,100,0.2421,0.0052,False,True,False
72,0.77,0.423,100,0.3865,0.0238,True,False,False
73,0.0,0.0,100,0.3466,0.0275,False,True,False
74,1.0,0.0,100,0.2904,0.0191,True,False,False
75,0.0,0.0,100,0.2484,0.0071,True,False,False
76,0.98,0.1407,100,0.2537,0.0115,False,True,False
77,0.0,0.0,100,0.3871,0.0421,False,False,True
78,0.19,0.3943,100,0.2421,0.0052,True,False,False
79,0.0,0.0,100,0.2532,0.0094,False,False,True
80,0.0,0.0,100,0.2418,0.0051,True,False,False
81,0.0,0.0,100,0.3285,0.0222,False,False,True
82,0.0,0.0,100,0.3106,0.0236,False,True,False
83,1.0,0.0,100,0.3187,0.0227,True,False,False
84,1.0,0.0,100,0.262,0.01,True,False,False
85,0.0,0.0,100,0.2927,0.0205,False,False,True
86,1.0,0.0,100,0.6622,0.0648,True,False,False
87,0.0,0.0,100,0.2474,0.0182,True,False,False
88,0.84,0.3685,100,0.2787,0.0182,True,False,False
89,1.0,0.0,100,0.5539,0.0545,True,False,False
90,0.0,0.0,100,0.305,0.0139,True,False,False
91,1.0,0.0,100,0.4564,0.0317,False,True,False
92,0.0,0.0,100,0.2654,0.0106,False,False,True
93,0.0,0.0,100,0.2767,0.0133,True,False,False
94,1.0,0.0,100,0.336,0.0174,True,False,False
95,0.81,0.3943,100,0.2421,0.0052,False,True,False
96,0.93,0.2564,100,0.3172,0.0139,True,False,False
97,0.0,0.0,100,0.3334,0.0147,True,False,False
98,0.0,0.0,100,0.3567,0.0217,True,False,False
99,0.91,0.2876,100,0.3195,0.0306,True,False,False
100,0.03,0.1714,100,0.2999,0.0221,False,True,False
101,0.81,0.3943,100,0.3417,0.0288,False,True,False
102,1.0,0.0,100,0.376,0.0205,True,False,False
103,0.0,0.0,100,0.2553,0.0077,False,False,True
104,0.0,0.0,100,0.4881,0.0236,False,False,True
105,0.82,0.3861,100,0.2416,0.0052,True,False,False
106,0.73,0.4462,100,0.2923,0.0195,True,False,False
107,0.0,0.0,100,0.2423,0.0053,False,False,True
108,0.12,0.3266,100,0.2882,0.011,True,False,False
109,0.06,0.2387,100,0.2389,0.0079,True,False,False
110,0.05,0.219,100,0.3077,0.0237,False,False,True
111,0.0,0.0,100,0.2765,0.0082,False,True,False
112,0.0,0.0,100,0.4148,0.0295,False,True,False
113,0.0,0.0,100,0.2928,0.0107,False,True,False
114,0.85,0.3589,100,0.2679,0.0169,True,False,False
115,0.19,0.3943,100,0.2421,0.0052,True,False,False
116,0.0,0.0,100,0.2746,0.0101,True,False,False
117,1.0,0.0,100,0.2786,0.009,False,False,True
118,0.0,0.0,100,0.2384,0.0052,False,True,False
119,0.61,0.4902,100,0.2415,0.0062,False,False,True
120,0.66,0.4761,100,0.2411,0.011,False,True,False
121,0.88,0.3266,100,0.269,0.0141,False,True,False
122,0.0,0.0,100,0.2421,0.0052,False,True,False
123,0.01,0.1,100,0.2437,0.0062,True,False,False
124,0.18,0.3861,100,0.2303,0.0064,False,True,False
125,0.0,0.0,100,0.3244,0.0133,True,False,False
126,0.05,0.219,100,0.3166,0.0246,False,True,False
127,0.0,0.0,100,0.2834,0.0166,True,False,False
128,0.0,0.0,100,0.2961,0.0138,False,True,False
129,1.0,0.0,100,0.3698,0.0292,True,False,False
130,1.0,0.0,100,0.3046,0.0281,True,False,False
131,0.0,0.0,100,0.2421,0.0052,False,False,True
132,0.03,0.1714,100,0.294,0.0133,True,False,False
133,1.0,0.0,100,0.3694,0.0191,True,False,False
134,0.0,0.0,100,0.2671,0.0096,False,True,False
135,0.88,0.3266,100,0.234,0.0046,False,True,False
136,0.0,0.0,100,0.2482,0.0059,False,True,False
137,0.0,0.0,100,0.2707,0.0069,True,False,False
138,1.0,0.0,100,0.2693,0.007,True,False,False
139,0.29,0.456,100,0.2335,0.0044,True,False,False
140,0.0,0.0,100,0.2421,0.0052,True,False,False
141,0.0,0.0,100,0.3666,0.0267,False,False,True
142,0.75,0.4352,100,0.2434,0.007,False,False,True
143,0.0,0.0,100,0.3201,0.0336,False,True,False
144,0.0,0.0,100,0.2511,0.0068,True,False,False
145,0.0,0.0,100,0.2416,0.0052,False,True,False
146,0.81,0.3943,100,0.2421,0.0052,True,False,False
147,0.63,0.4852,100,0.2556,0.0081,True,False,False
148,0.0,0.0,100,0.3099,0.0132,False,False,True
149,0.01,0.1,100,0.3445,0.039,True,False,False
150,0.0,0.0,100,0.3247,0.0122,False,False,True
151,0.0,0.0,100,0.2416,0.0052,True,False,False
152,0.0,0.0,100,0.2421,0.0052,True,False,False
153,0.0,0.0,100,0.4258,0.0329,False,False,True
154,0.53,0.5016,100,0.325,0.0236,True,False,False
155,0.15,0.3589,100,0.3408,0.0294,False,True,False
156,0.12,0.3266,100,0.2686,0.0105,True,False,False
157,0.6,0.4924,100,0.2642,0.0161,True,False,False
158,0.12,0.3266,100,0.2779,0.0127,False,False,True
159,0.13,0.338,100,0.2536,0.0068,False,False,True
160,0.0,0.0,100,0.2427,0.0058,True,False,False
161,1.0,0.0,100,0.5507,0.0285,True,False,False
162,0.5,0.5025,100,0.3138,0.0197,True,False,False
163,0.02,0.1407,100,0.2881,0.0304,True,False,False
164,0.0,0.0,100,0.2594,0.01,True,False,False
165,0.0,0.0,100,0.4996,0.0377,True,False,False
166,1.0,0.0,100,0.2737,0.0069,True,False,False
167,0.0,0.0,100,0.2421,0.0052,False,False,True
168,0.0,0.0,100,0.2676,0.0079,False,True,False
169,0.01,0.1,100,0.2414,0.0052,False,True,False
170,0.0,0.0,100,0.2465,0.0091,False,True,False
171,0.0,0.0,100,0.2538,0.0102,True,False,False
172,0.08,0.2727,100,0.2439,0.008,False,True,False
173,1.0,0.0,100,0.4631,0.0435,True,False,False
174,0.0,0.0,100,0.2983,0.0166,True,False,False
175,0.36,0.4824,100,0.2453,0.0055,False,False,True
176,0.0,0.0,100,0.2421,0.0052,True,False,False
177,0.0,0.0,100,0.3282,0.0216,False,True,False
178,0.0,0.0,100,0.2384,0.0066,True,False,False
179,0.98,0.1407,100,0.3387,0.026,True,False,False
180,0.95,0.219,100,0.2847,0.0225,True,False,False
181,0.95,0.219,100,0.2399,0.0065,False,True,False
182,0.62,0.4878,100,0.2487,0.0106,True,False,False
183,0.81,0.3943,100,0.2421,0.0052,False,True,False
184,0.0,0.0,100,0.4689,0.0332,False,False,True
185,0.0,0.0,100,0.4859,0.0399,False,False,True
186,0.94,0.2387,100,0.2745,0.0131,True,False,False
187,0.2,0.402,100,0.3348,0.0219,True,False,False
188,0.0,0.0,100,0.2913,0.0165,True,False,False
189,0.0,0.0,100,0.2572,0.007,True,False,False
190,1.0,0.0,100,0.3325,0.024,True,False,False
191,1.0,0.0,100,0.4016,0.042,True,False,False
192,1.0,0.0,100,0.6547,0.0792,True,False,False
193,1.0,0.0,100,0.4666,0.0217,False,True,False
194,0.0,0.0,100,0.267,0.0264,False,True,False
195,0.0,0.0,100,0.2951,0.0111,False,False,True
196,1.0,0.0,100,0.2929,0.0161,True,False,False
197,1.0,0.0,100,0.3231,0.0157,True,False,False
198,1.0,0.0,100,0.6597,0.0979,False,True,False
199,0.69,0.4648,100,0.2726,0.0121,False,True,False
200,0.81,0.3943,100,0.2421,0.0052,True,False,False
201,0.98,0.1407,100,0.2671,0.0109,True,False,False
202,0.96,0.1969,100,0.2794,0.0163,True,False,False
203,0.0,0.0,100,0.3598,0.0299,False,True,False
204,0.17,0.3775,100,0.2484,0.009,False,True,False
205,0.19,0.3943,100,0.2421,0.0052,True,False,False
206,0.0,0.0,100,0.2735,0.0108,False,True,False
207,0.01,0.1,100,0.2437,0.006,False,False,True
208,0.18,0.3861,100,0.2416,0.0052,True,False,False
209,1.0,0.0,100,0.431,0.0511,True,False,False
210,0.91,0.2876,100,0.3825,0.0403,True,False,False
211,1.0,0.0,100,0.4454,0.0232,True,False,False
212,1.0,0.0,100,0.3796,0.018,True,False,False
213,0.0,0.0,100,0.2935,0.0141,False,False,True
214,0.9,0.3015,100,0.3215,0.0263,True,False,False
215,1.0,0.0,100,0.7468,0.0375,True,False,False
216,1.0,0.0,100,0.2908,0.0119,True,False,False
217,0.0,0.0,100,0.4019,0.0239,True,False,False
218,0.0,0.0,100,0.2421,0.0052,False,True,False
219,0.0,0.0,100,0.2641,0.011,True,False,False
220,1.0,0.0,100,0.4176,0.025,True,False,False
221,0.0,0.0,100,0.2729,0.0134,True,False,False
222,1.0,0.0,100,0.5213,0.0263,True,False,False
223,1.0,0.0,100,0.4195,0.0437,False,False,True
224,1.0,0.0,100,0.277,0.0115,False,True,False
225,0.81,0.3943,100,0.4676,0.0318,True,False,False
226,0.19,0.3943,100,0.2421,0.0052,True,False,False
227,0.0,0.0,100,0.3234,0.0242,False,False,True
228,0.02,0.1407,100,0.2657,0.0198,False,True,False
229,0.0,0.0,100,0.2582,0.0059,False,True,False
230,0.21,0.4094,100,0.3353,0.0401,False,True,False
231,0.56,0.4989,100,0.3086,0.0219,True,False,False
232,0.0,0.0,100,0.2865,0.0135,True,False,False
233,0.91,0.2876,100,0.2545,0.0067,True,False,False
234,0.28,0.4513,100,0.3894,0.0675,False,False,True
235,0.14,0.3487,100,0.2549,0.0177,False,False,True
236,0.0,0.0,100,0.2529,0.0058,True,False,False
237,0.22,0.4163,100,0.2583,0.0111,False,False,True
238,0.03,0.1714,100,0.2435,0.006,True,False,False
239,1.0,0.0,100,0.2496,0.0052,True,False,False
240,0.3,0.4606,100,0.2704,0.0139,False,True,False
241,0.18,0.3861,100,0.2416,0.0052,True,False,False
242,0.66,0.4761,100,0.2619,0.0159,True,False,False
243,0.0,0.0,100,0.2416,0.0052,False,True,False
244,0.0,0.0,100,0.367,0.0338,False,False,True
245,0.0,0.0,100,0.2638,0.0117,True,False,False
246,0.18,0.3861,100,0.2416,0.0052,False,True,False
247,0.99,0.1,100,0.3455,0.0254,True,False,False
248,0.0,0.0,100,0.2797,0.0173,False,True,False
249,0.19,0.3943,100,0.2421,0.0052,True,False,False
250,0.0,0.0,100,0.2731,0.0193,False,False,True
251,1.0,0.0,100,0.3099,0.0126,True,False,False
252,0.99,0.1,100,0.2887,0.0108,True,False,False
253,0.71,0.456,100,0.2465,0.0077,False,True,False
254,0.01,0.1,100,0.3128,0.0336,True,False,False
255,0.0,0.0,100,0.2648,0.0084,False,True,False
256,0.95,0.219,100,0.4257,0.0865,False,True,False
257,0.0,0.0,100,0.4308,0.0571,False,False,True
258,0.06,0.2387,100,0.2935,0.0088,True,False,False
259,0.0,0.0,100,0.2416,0.0052,False,True,False
260,0.0,0.0,100,0.3439,0.015,False,True,False
261,0.0,0.0,100,0.2672,0.0056,False,True,False
262,1.0,0.0,100,0.3433,0.027,True,False,False
263,0.02,0.1407,100,0.2875,0.0102,True,False,False
264,0.04,0.1969,100,0.2284,0.006,True,False,False
265,1.0,0.0,100,0.3809,0.0268,True,False,False
266,1.0,0.0,100,0.4082,0.0464,False,False,True
267,0.61,0.4902,100,0.4133,0.0391,True,False,False
268,1.0,0.0,100,0.2924,0.0135,False,True,False
269,0.0,0.0,100,0.2421,0.0052,False,True,False
270,0.0,0.0,100,0.3637,0.0265,True,False,False
271,0.0,0.0,100,0.3744,0.0194,False,False,True
272,0.0,0.0,100,0.4567,0.0316,True,False,False
273,0.0,0.0,100,0.2549,0.0105,True,False,False
274,0.0,0.0,100,0.3224,0.0255,False,False,True
275,0.97,0.1714,100,0.3457,0.0292,False,True,False
276,0.0,0.0,100,0.2754,0.0126,False,True,False
277,0.0,0.0,100,0.336,0.0186,False,False,True
278,0.18,0.3861,100,0.2416,0.0052,False,True,False
279,0.0,0.0,100,0.3657,0.0185,False,True,False
280,0.15,0.3589,100,0.3123,0.0231,True,False,False
281,0.0,0.0,100,0.3855,0.03,False,False,True
282,0.02,0.1407,100,0.248,0.0115,False,False,True
283,0.0,0.0,100,0.4538,0.0419,False,False,True
284,0.0,0.0,100,0.3686,0.0254,False,True,False
285,0.0,0.0,100,0.2638,0.0109,True,False,False
286,0.0,0.0,100,0.317,0.0248,False,False,True
287,0.0,0.0,100,0.2416,0.0102,False,False,True
288,0.1,0.3015,100,0.3268,0.0172,True,False,False
289,0.0,0.0,100,0.5661,0.0266,False,True,False
290,1.0,0.0,100,0.4874,0.0297,True,False,False
291,0.0,0.0,100,0.8213,0.0372,False,False,True
292,0.0,0.0,100,0.2652,0.0095,False,True,False
293,0.19,0.3943,100,0.2421,0.0052,False,False,True
294,0.0,0.0,100,0.3417,0.031,True,False,False
295,0.66,0.4761,100,0.2682,0.0064,True,False,False
296,0.0,0.0,100,0.2682,0.0106,True,False,False
297,0.01,0.1,100,0.233,0.0044,False,False,True
298,1.0,0.0,100,0.5724,0.0368,True,False,False
299,0.18,0.3861,100,0.2416,0.0052,True,False,False
300,0.0,0.0,100,0.2443,0.0068,False,True,False
301,0.0,0.0,100,0.2421,0.0052,False,True,False
302,1.0,0.0,100,0.3468,0.0333,True,False,False
303,0.75,0.4352,100,0.2401,0.0049,True,False,False
304,0.0,0.0,100,0.3115,0.0158,False,False,True
305,0.81,0.3943,100,0.2421,0.0052,True,False,False
306,1.0,0.0,100,0.335,0.0124,False,False,True
307,0.66,0.4761,100,0.23,0.005,True,False,False
308,0.0,0.0,100,0.2422,0.0053,True,False,False
309,1.0,0.0,100,0.3702,0.0315,True,False,False
310,1.0,0.0,100,0.3108,0.0136,True,False,False
311,0.0,0.0,100,0.2728,0.0123,True,False,False
312,0.0,0.0,100,0.2944,0.0162,True,False,False
313,0.0,0.0,100,0.3059,0.0123,False,True,False
314,0.0,0.0,100,0.2572,0.0088,False,True,False
315,0.92,0.2727,100,0.2476,0.0056,True,False,False
316,0.18,0.3861,100,0.2416,0.0052,False,False,True
317,0.97,0.1714,100,0.2702,0.0083,True,False,False
318,0.76,0.4292,100,0.3084,0.0198,False,False,True
319,0.26,0.4408,100,0.2781,0.0339,False,True,False
320,0.0,0.0,100,0.6606,0.0303,False,False,True
321,0.19,0.3943,100,0.2421,0.0052,True,False,False
322,0.78,0.4163,100,0.2524,0.0129,False,False,True
323,0.09,0.2876,100,0.2631,0.0114,True,False,False
324,0.89,0.3145,100,0.2798,0.0187,False,True,False
325,0.0,0.0,100,0.4152,0.0224,False,False,True
326,0.44,0.4989,100,0.2643,0.0125,True,False,False
327,0.0,0.0,100,0.2421,0.0052,True,False,False
328,1.0,0.0,100,0.3501,0.0193,False,True,False
329,1.0,0.0,100,0.5567,0.0664,True,False,False
330,0.81,0.3943,100,0.2858,0.0157,False,True,False
331,0.0,0.0,100,0.252,0.0053,True,False,False
332,1.0,0.0,100,0.3461,0.013,True,False,False
333,0.0,0.0,100,0.2655,0.0093,False,True,False
334,0.0,0.0,100,0.2421,0.0052,False,False,True
335,0.81,0.3943,100,0.2421,0.0052,False,False,True
336,0.99,0.1,100,0.3178,0.0247,True,False,False
337,0.0,0.0,100,0.2421,0.0052,False,True,False
338,0.17,0.3775,100,0.2402,0.0108,True,False,False
339,0.02,0.1407,100,0.2458,0.0072,True,False,False
340,0.0,0.0,100,0.2749,0.0184,False,True,False
341,1.0,0.0,100,0.2926,0.0109,False,False,True
342,0.0,0.0,100,0.2707,0.0085,True,False,False
343,0.0,0.0,100,0.3814,0.0177,False,True,False
344,0.99,0.1,100,0.2744,0.0137,True,False,False
345,0.01,0.1,100,0.2429,0.0079,True,False,False
346,0.0,0.0,100,0.411,0.0334,False,True,False
347,0.05,0.219,100,0.2747,0.0233,True,False,False
348,0.95,0.219,100,0.3347,0.0299,True,False,False
349,0.0,0.0,100,0.2421,0.0052,False,True,False
350,0.18,0.3861,100,0.2416,0.0052,True,False,False
351,0.0,0.0,100,0.2386,0.0076,True,False,False
352,0.91,0.2876,100,0.3289,0.0367,True,False,False
353,0.97,0.1714,100,0.2795,0.0123,True,False,False
354,0.0,0.0,100,0.376,0.0193,False,False,True
355,0.0,0.0,100,0.2652,0.0076,False,False,True
356,1.0,0.0,100,0.27,0.0066,False,False,True
357,0.39,0.4902,100,0.2909,0.0121,False,True,False
358,0.8,0.402,100,0.2414,0.0052,True,False,False
359,0.0,0.0,100,0.2885,0.0081,False,True,False
360,0.2,0.402,100,0.2601,0.019,False,False,True
361,0.0,0.0,100,0.4101,0.0358,True,False,False
362,0.0,0.0,100,0.2396,0.0056,False,True,False
363,0.82,0.3861,100,0.2416,0.0052,True,False,False
364,1.0,0.0,100,0.254,0.0084,True,False,False
365,1.0,0.0,100,0.4081,0.0395,False,True,False
366,1.0,0.0,100,0.7636,0.0371,True,False,False
367,0.99,0.1,100,0.2983,0.0179,True,False,False
368,0.03,0.1714,100,0.2816,0.0179,True,False,False
369,0.0,0.0,100,0.3784,0.0346,True,False,False
370,0.16,0.3685,100,0.2432,0.0057,True,False,False
371,0.92,0.2727,100,0.2984,0.0216,False,True,False
372,0.06,0.2387,100,0.3942,0.0435,False,True,False
373,0.0,0.0,100,0.3541,0.0292,False,True,False
374,0.66,0.4761,100,0.24,0.0051,True,False,False
375,1.0,0.0,100,0.7005,0.0434,False,True,False
376,0.02,0.1407,100,0.3459,0.0349,False,True,False
377,0.0,0.0,100,0.2603,0.007,False,True,False
378,0.0,0.0,100,0.3437,0.0326,False,True,False
379,0.0,0.0,100,0.2525,0.0065,True,False,False
380,0.18,0.3861,100,0.2451,0.0083,True,False,False
381,1.0,0.0,100,0.6906,0.0448,True,False,False
382,0.75,0.4352,100,0.2379,0.0043,True,False,False
383,0.0,0.0,100,0.2587,0.0076,True,False,False
384,0.81,0.3943,100,0.2421,0.0052,True,False,False
385,0.0,0.0,100,0.2612,0.0094,True,False,False
386,0.0,0.0,100,0.2416,0.0052,True,False,False
387,0.81,0.3943,100,0.2421,0.0052,True,False,False
388,0.0,0.0,100,0.2705,0.0113,False,True,False
389,0.69,0.4648,100,0.2477,0.0054,False,True,False
390,1.0,0.0,100,0.3679,0.0335,True,False,False
391,0.0,0.0,100,0.2708,0.0088,True,False,False
392,0.0,0.0,100,0.2524,0.0081,True,False,False
393,0.81,0.3943,100,0.2421,0.0052,True,False,False
394,0.45,0.5,100,0.3316,0.025,True,False,False
395,0.0,0.0,100,0.2592,0.0069,False,False,True
396,1.0,0.0,100,0.249,0.008,True,False,False
397,0.78,0.4163,100,0.2427,0.0055,False,True,False
398,0.0,0.0,100,0.403,0.0404,False,True,False
399,0.19,0.3943,100,0.2421,0.0052,False,True,False
400,0.34,0.4761,100,0.2883,0.0082,False,True,False
401,0.0,0.0,100,0.2525,0.0063,False,True,False
402,1.0,0.0,100,0.467,0.0589,True,False,False
403,0.01,0.1,100,0.243,0.012,False,True,False
404,0.06,0.2387,100,0.3874,0.0526,False,True,False
405,1.0,0.0,100,0.7616,0.038,True,False,False
406,0.97,0.1714,100,0.247,0.0071,False,True,False
407,0.55,0.5,100,0.2814,0.0086,False,True,False
408,0.0,0.0,100,0.2909,0.0084,True,False,False
409,0.0,0.0,100,0.2911,0.0124,False,False,True
410,0.01,0.1,100,0.2944,0.022,False,False,True
411,0.48,0.5021,100,0.3055,0.0109,True,False,False
412,0.18,0.3861,100,0.2416,0.0052,False,True,False
413,0.0,0.0,100,0.2421,0.0052,True,False,False
414,0.0,0.0,100,0.2367,0.005,False,True,False
415,0.0,0.0,100,0.2647,0.0087,False,True,False
416,0.0,0.0,100,0.2648,0.0059,False,True,False
417,0.0,0.0,100,0.3341,0.015,True,False,False
418,0.0,0.0,100,0.2399,0.0058,True,False,False
419,0.05,0.219,100,0.2448,0.008,True,False,False
420,0.01,0.1,100,0.2431,0.014,True,False,False
421,0.88,0.3266,100,0.2833,0.019,True,False,False
422,0.0,0.0,100,0.3111,0.032,False,True,False
423,0.0,0.0,100,0.2941,0.0172,False,True,False
424,0.01,0.1,100,0.2728,0.0139,True,False,False
425,0.0,0.0,100,0.2711,0.0141,True,False,False
426,0.0,0.0,100,0.2715,0.0099,True,False,False
427,0.0,0.0,100,0.2917,0.0095,True,False,False
428,0.53,0.5016,100,0.2422,0.0053,True,False,False
429,0.82,0.3861,100,0.2416,0.0052,False,True,False
430,0.0,0.0,100,0.2652,0.0071,False,True,False
431,0.81,0.3943,100,0.2421,0.0052,False,False,True
432,0.0,0.0,100,0.2325,0.0101,True,False,False
433,0.98,0.1407,100,0.293,0.0115,True,False,False
434,0.0,0.0,100,0.2583,0.0074,True,False,False
435,0.0,0.0,100,0.3364,0.0175,True,False,False
436,0.0,0.0,100,0.8009,0.0798,False,True,False
437,0.0,0.0,100,0.2759,0.0156,True,False,False
438,0.0,0.0,100,0.3408,0.0375,False,True,False
439,0.0,0.0,100,0.4047,0.0318,False,False,True
440,1.0,0.0,100,0.3366,0.0289,True,False,False
441,0.0,0.0,100,0.287,0.0133,True,False,False
442,0.0,0.0,100,0.2515,0.0078,False,True,False
443,0.35,0.4794,100,0.2679,0.0068,False,True,False
444,0.0,0.0,100,0.4136,0.0235,False,False,True
445,0.75,0.4352,100,0.2523,0.0116,True,False,False
446,0.64,0.4824,100,0.2444,0.0067,True,False,False
447,0.0,0.0,100,0.2483,0.0048,True,False,False
448,1.0,0.0,100,0.5166,0.055,True,False,False
449,0.58,0.496,100,0.2581,0.0053,False,True,False
450,0.0,0.0,100,0.2684,0.0159,False,True,False
451,1.0,0.0,100,0.2597,0.0063,False,False,True
452,0.0,0.0,100,0.2657,0.0139,True,False,False
453,0.0,0.0,100,0.3371,0.0268,False,False,True
454,0.0,0.0,100,0.4048,0.0205,False,True,False
455,0.5,0.5025,100,0.2434,0.0059,False,False,True
456,0.0,0.0,100,0.2792,0.0164,True,False,False
457,0.97,0.1714,100,0.2586,0.0146,True,False,False
458,0.44,0.4989,100,0.2412,0.0079,True,False,False
459,0.25,0.4352,100,0.2386,0.0082,True,False,False
460,0.0,0.0,100,0.2632,0.0162,True,False,False
461,0.0,0.0,100,0.3771,0.0372,False,False,True
462,0.0,0.0,100,0.2736,0.0183,False,False,True
463,1.0,0.0,100,0.2596,0.0085,True,False,False
464,0.81,0.3943,100,0.2393,0.0089,False,False,True
465,0.0,0.0,100,0.2421,0.0052,False,True,False
466,0.0,0.0,100,0.281,0.0131,True,False,False
467,0.0,0.0,100,0.2781,0.009,True,False,False
468,0.94,0.2387,100,0.2425,0.0084,True,False,False
469,0.0,0.0,100,0.2652,0.012,False,True,False
470,0.17,0.3775,100,0.3837,0.0241,True,False,False
471,0.83,0.3775,100,0.2485,0.0103,True,False,False
472,0.94,0.2387,100,0.2396,0.0101,False,False,True
473,0.73,0.4462,100,0.2542,0.0182,False,False,True
474,1.0,0.0,100,0.507,0.0319,True,False,False
475,0.13,0.338,100,0.2765,0.0171,False,True,False
476,0.81,0.3943,100,0.2421,0.0052,False,True,False
477,0.85,0.3589,100,0.2374,0.0082,False,True,False
478,0.0,0.0,100,0.2378,0.0074,False,True,False
479,0.0,0.0,100,0.2529,0.0062,False,False,True
480,1.0,0.0,100,0.6873,0.0422,False,False,True
481,0.0,0.0,100,0.3049,0.0152,False,True,False
482,0.0,0.0,100,0.2794,0.0115,False,True,False
483,1.0,0.0,100,0.333,0.0245,False,True,False
484,0.88,0.3266,100,0.238,0.0065,True,False,False
485,0.0,0.0,100,0.4517,0.0478,False,False,True
486,0.59,0.4943,100,0.2523,0.0077,False,False,True
487,0.0,0.0,100,0.3204,0.0229,True,False,False
488,1.0,0.0,100,0.4284,0.0221,True,False,False
489,1.0,0.0,100,0.3208,0.0255,False,True,False
490,1.0,0.0,100,0.3111,0.0156,True,False,False
491,0.0,0.0,100,0.2418,0.0071,True,False,False
492,0.0,0.0,100,0.2607,0.0156,True,False,False
