node_idx,correct_mean,correct_std,correct_count,probability_mean,probability_std,is_train_first,is_val_first,is_test_first
331,0.95,0.219,100,0.428,0.044,False,True,False
332,0.01,0.1,100,0.5283,0.0532,False,True,False
333,1.0,0.0,100,0.6136,0.04,False,True,False
334,1.0,0.0,100,0.4052,0.0271,False,True,False
335,1.0,0.0,100,0.446,0.0516,False,True,False
336,1.0,0.0,100,0.5589,0.0604,False,True,False
337,1.0,0.0,100,0.6672,0.0296,False,True,False
338,1.0,0.0,100,0.338,0.0333,False,True,False
339,1.0,0.0,100,0.4244,0.0437,False,True,False
340,1.0,0.0,100,0.386,0.0553,False,True,False
341,1.0,0.0,100,0.5742,0.0375,False,True,False
342,0.78,0.4163,100,0.2527,0.0263,False,True,False
343,1.0,0.0,100,0.6006,0.0296,False,True,False
344,1.0,0.0,100,0.7077,0.057,False,True,False
345,1.0,0.0,100,0.484,0.0521,False,True,False
346,1.0,0.0,100,0.6881,0.0262,False,True,False
347,1.0,0.0,100,0.8565,0.0194,False,True,False
348,1.0,0.0,100,0.7395,0.0342,False,True,False
349,0.99,0.1,100,0.5449,0.0775,False,True,False
350,1.0,0.0,100,0.9158,0.0374,False,True,False
351,0.99,0.1,100,0.3641,0.0656,False,True,False
352,1.0,0.0,100,0.8281,0.0286,False,True,False
353,1.0,0.0,100,0.8526,0.0579,False,True,False
354,0.0,0.0,100,0.6603,0.0552,False,True,False
355,1.0,0.0,100,0.5396,0.0354,False,True,False
356,0.0,0.0,100,0.4651,0.0407,False,True,False
357,1.0,0.0,100,0.7797,0.0277,False,True,False
358,1.0,0.0,100,0.8063,0.0249,False,True,False
359,1.0,0.0,100,0.424,0.0373,False,True,False
360,1.0,0.0,100,0.3577,0.0488,False,True,False
361,0.27,0.4462,100,0.2921,0.0376,False,True,False
362,0.91,0.2876,100,0.3067,0.0614,False,True,False
363,1.0,0.0,100,0.5585,0.0399,False,True,False
364,1.0,0.0,100,0.9353,0.0429,False,True,False
365,0.0,0.0,100,0.7165,0.0494,False,True,False
366,0.9,0.3015,100,0.2276,0.0233,False,True,False
367,1.0,0.0,100,0.5391,0.0398,False,True,False
368,1.0,0.0,100,0.6868,0.0427,False,True,False
369,1.0,0.0,100,0.8447,0.0307,False,True,False
370,1.0,0.0,100,0.907,0.025,False,True,False
371,1.0,0.0,100,0.9818,0.0149,False,True,False
372,1.0,0.0,100,0.6113,0.0472,False,True,False
373,1.0,0.0,100,0.4606,0.0404,False,True,False
374,0.99,0.1,100,0.4941,0.1027,False,True,False
375,1.0,0.0,100,0.7815,0.029,False,True,False
376,0.07,0.2564,100,0.2643,0.0261,False,True,False
377,0.0,0.0,100,0.4925,0.0277,False,True,False
378,1.0,0.0,100,0.5266,0.0382,False,True,False
379,1.0,0.0,100,0.9338,0.0252,False,True,False
380,0.0,0.0,100,0.3276,0.036,False,True,False
381,1.0,0.0,100,0.5983,0.0335,False,True,False
382,0.85,0.3589,100,0.258,0.0237,False,True,False
383,0.0,0.0,100,0.45,0.0302,False,True,False
384,1.0,0.0,100,0.5281,0.0544,False,True,False
385,1.0,0.0,100,0.7361,0.0429,False,True,False
386,1.0,0.0,100,0.7216,0.0287,False,True,False
387,0.46,0.5009,100,0.2246,0.0212,False,True,False
388,1.0,0.0,100,0.3738,0.0396,False,True,False
389,0.97,0.1714,100,0.5297,0.0995,False,True,False
390,0.22,0.4163,100,0.3763,0.0484,False,True,False
391,1.0,0.0,100,0.3567,0.042,False,True,False
392,1.0,0.0,100,0.9265,0.0248,False,True,False
393,1.0,0.0,100,0.6139,0.0454,False,True,False
394,1.0,0.0,100,0.4439,0.0326,False,True,False
395,1.0,0.0,100,0.5996,0.0366,False,True,False
396,1.0,0.0,100,0.6772,0.0397,False,True,False
397,0.29,0.456,100,0.3199,0.0331,False,True,False
398,1.0,0.0,100,0.4155,0.0409,False,True,False
399,1.0,0.0,100,0.6237,0.0262,False,True,False
400,1.0,0.0,100,0.785,0.0274,False,True,False
401,0.13,0.338,100,0.3197,0.0463,False,True,False
402,1.0,0.0,100,0.3927,0.0283,False,True,False
403,0.98,0.1407,100,0.4877,0.0827,False,True,False
404,0.43,0.4976,100,0.334,0.0383,False,True,False
405,1.0,0.0,100,0.456,0.0335,False,True,False
406,1.0,0.0,100,0.6814,0.052,False,True,False
407,0.0,0.0,100,0.3129,0.0295,False,True,False
408,1.0,0.0,100,0.8445,0.0205,False,True,False
409,1.0,0.0,100,0.3257,0.0262,False,True,False
410,1.0,0.0,100,0.5873,0.0277,False,True,False
411,1.0,0.0,100,0.534,0.0585,False,True,False
412,1.0,0.0,100,0.7711,0.024,False,True,False
413,0.85,0.3589,100,0.2524,0.0429,False,True,False
414,1.0,0.0,100,0.3824,0.0493,False,True,False
415,1.0,0.0,100,0.8353,0.0424,False,True,False
416,1.0,0.0,100,0.3382,0.0484,False,True,False
417,0.0,0.0,100,0.4434,0.0357,False,True,False
418,1.0,0.0,100,0.3812,0.0455,False,True,False
419,0.0,0.0,100,0.4946,0.0639,False,True,False
420,0.65,0.4794,100,0.2873,0.0352,False,True,False
421,1.0,0.0,100,0.5093,0.0424,False,True,False
422,0.99,0.1,100,0.5867,0.0489,False,True,False
423,1.0,0.0,100,0.8559,0.0203,False,True,False
424,0.99,0.1,100,0.3038,0.0384,False,True,False
425,1.0,0.0,100,0.5178,0.0679,False,True,False
426,1.0,0.0,100,0.757,0.0244,False,True,False
427,1.0,0.0,100,0.6758,0.0487,False,True,False
428,1.0,0.0,100,0.6006,0.0272,False,True,False
429,0.99,0.1,100,0.7588,0.1062,False,True,False
430,1.0,0.0,100,0.4599,0.0572,False,True,False
431,1.0,0.0,100,0.8224,0.0272,False,True,False
432,1.0,0.0,100,0.4377,0.0553,False,True,False
433,0.0,0.0,100,0.2575,0.0353,False,True,False
434,1.0,0.0,100,0.9539,0.0137,False,True,False
435,0.01,0.1,100,0.3566,0.0278,False,True,False
436,0.0,0.0,100,0.4692,0.0804,False,True,False
437,0.05,0.219,100,0.3948,0.0342,False,True,False
438,0.0,0.0,100,0.521,0.0359,False,True,False
439,1.0,0.0,100,0.8788,0.0214,False,True,False
440,1.0,0.0,100,0.5272,0.064,False,True,False
441,0.94,0.2387,100,0.6633,0.1062,False,True,False
442,1.0,0.0,100,0.8995,0.0253,False,True,False
443,0.96,0.1969,100,0.3794,0.0434,False,True,False
444,1.0,0.0,100,0.7071,0.056,False,True,False
445,0.9,0.3015,100,0.412,0.0505,False,True,False
446,0.0,0.0,100,0.3745,0.0395,False,True,False
447,1.0,0.0,100,0.8484,0.0239,False,True,False
448,1.0,0.0,100,0.5931,0.0242,False,True,False
449,1.0,0.0,100,0.78,0.0332,False,True,False
450,1.0,0.0,100,0.4192,0.057,False,True,False
451,1.0,0.0,100,0.4881,0.0266,False,True,False
452,1.0,0.0,100,0.7157,0.0224,False,True,False
453,0.84,0.3685,100,0.3833,0.0394,False,True,False
454,0.41,0.4943,100,0.4246,0.0784,False,True,False
455,1.0,0.0,100,0.5436,0.0255,False,True,False
456,1.0,0.0,100,0.7519,0.0476,False,True,False
457,1.0,0.0,100,0.441,0.047,False,True,False
458,1.0,0.0,100,0.8928,0.0523,False,True,False
459,1.0,0.0,100,0.6067,0.0337,False,True,False
460,0.0,0.0,100,0.5394,0.0405,False,True,False
461,0.9,0.3015,100,0.2485,0.0313,False,True,False
462,1.0,0.0,100,0.2556,0.0328,False,True,False
463,1.0,0.0,100,0.6527,0.0346,False,True,False
464,1.0,0.0,100,0.6659,0.0331,False,True,False
465,0.0,0.0,100,0.4363,0.0379,False,True,False
466,1.0,0.0,100,0.8811,0.0337,False,True,False
467,0.0,0.0,100,0.2495,0.0143,False,True,False
468,1.0,0.0,100,0.6413,0.0428,False,True,False
469,1.0,0.0,100,0.5059,0.0541,False,True,False
470,1.0,0.0,100,0.5554,0.0568,False,True,False
471,0.0,0.0,100,0.3534,0.0403,False,True,False
472,1.0,0.0,100,0.8472,0.0409,False,True,False
473,0.0,0.0,100,0.8274,0.0278,False,True,False
474,0.0,0.0,100,0.3383,0.043,False,True,False
475,1.0,0.0,100,0.5599,0.0356,False,True,False
476,1.0,0.0,100,0.6123,0.0662,False,True,False
477,0.01,0.1,100,0.3058,0.0431,False,True,False
478,0.0,0.0,100,0.5901,0.0372,False,True,False
479,1.0,0.0,100,0.6296,0.0395,False,True,False
480,0.0,0.0,100,0.5287,0.0561,False,True,False
481,0.83,0.3775,100,0.324,0.0299,False,True,False
482,1.0,0.0,100,0.594,0.0762,False,True,False
483,1.0,0.0,100,0.5314,0.0253,False,True,False
484,1.0,0.0,100,0.6551,0.0354,False,True,False
485,1.0,0.0,100,0.8542,0.0227,False,True,False
486,1.0,0.0,100,0.6983,0.0331,False,True,False
487,1.0,0.0,100,0.869,0.0362,False,True,False
488,0.12,0.3266,100,0.2883,0.0388,False,True,False
489,1.0,0.0,100,0.6684,0.0271,False,True,False
490,0.04,0.1969,100,0.4761,0.0717,False,True,False
491,1.0,0.0,100,0.6732,0.0309,False,True,False
492,1.0,0.0,100,0.6666,0.046,False,True,False
493,0.98,0.1407,100,0.3674,0.041,False,True,False
494,1.0,0.0,100,0.8135,0.0233,False,True,False
495,1.0,0.0,100,0.5956,0.0466,False,True,False
496,0.0,0.0,100,0.551,0.0392,False,True,False
497,1.0,0.0,100,0.402,0.0546,False,True,False
