node_idx,correct_mean,correct_std,correct_count,probability_mean,probability_std,is_train_first,is_val_first,is_test_first
54,0.07,0.2564,100,0.2808,0.0356,False,False,True
55,0.37,0.4852,100,0.3796,0.0415,False,False,True
56,0.72,0.4513,100,0.3215,0.0524,True,False,False
57,0.14,0.3487,100,0.2631,0.0232,True,False,False
58,0.86,0.3487,100,0.3566,0.0591,True,False,False
59,1.0,0.0,100,0.9541,0.0194,False,False,True
60,0.99,0.1,100,0.2854,0.0249,True,False,False
61,0.05,0.219,100,0.3839,0.0335,False,True,False
62,1.0,0.0,100,0.2983,0.0309,True,False,False
63,0.98,0.1407,100,0.4471,0.0487,True,False,False
64,1.0,0.0,100,0.6158,0.0455,True,False,False
65,0.98,0.1407,100,0.4719,0.0564,True,False,False
66,0.62,0.4878,100,0.511,0.1346,True,False,False
67,1.0,0.0,100,0.777,0.0667,True,False,False
68,1.0,0.0,100,0.5658,0.0362,False,False,True
69,0.0,0.0,100,0.36,0.0325,True,False,False
70,1.0,0.0,100,0.495,0.0463,False,False,True
71,0.85,0.3589,100,0.4847,0.0576,True,False,False
72,1.0,0.0,100,0.6671,0.0317,True,False,False
73,1.0,0.0,100,0.9201,0.0302,True,False,False
74,1.0,0.0,100,0.5803,0.0484,False,True,False
75,1.0,0.0,100,0.5074,0.0642,False,True,False
76,0.01,0.1,100,0.2883,0.0236,False,False,True
77,0.0,0.0,100,0.3219,0.0374,False,True,False
78,0.15,0.3589,100,0.4544,0.0543,False,False,True
79,0.03,0.1714,100,0.2723,0.0247,False,False,True
80,1.0,0.0,100,0.5796,0.0499,True,False,False
81,1.0,0.0,100,0.6011,0.052,True,False,False
82,1.0,0.0,100,0.623,0.0397,False,False,True
83,1.0,0.0,100,0.6554,0.0389,False,True,False
84,1.0,0.0,100,0.5105,0.0609,False,True,False
85,0.0,0.0,100,0.3267,0.0431,True,False,False
86,0.0,0.0,100,0.4937,0.0233,False,False,True
87,0.23,0.423,100,0.2686,0.0226,True,False,False
88,0.98,0.1407,100,0.6042,0.1118,True,False,False
89,1.0,0.0,100,0.8226,0.0422,True,False,False
90,1.0,0.0,100,0.6745,0.0444,False,False,True
91,1.0,0.0,100,0.6686,0.0356,False,True,False
92,0.85,0.3589,100,0.2584,0.0477,True,False,False
93,0.48,0.5021,100,0.3304,0.0605,True,False,False
94,0.0,0.0,100,0.6856,0.0871,True,False,False
95,1.0,0.0,100,0.8341,0.0747,True,False,False
96,0.73,0.4462,100,0.2437,0.027,False,True,False
97,1.0,0.0,100,0.5116,0.042,False,True,False
98,0.98,0.1407,100,0.3439,0.0449,True,False,False
99,0.79,0.4094,100,0.2976,0.0669,True,False,False
100,1.0,0.0,100,0.3755,0.031,True,False,False
101,0.99,0.1,100,0.4771,0.0365,True,False,False
102,0.94,0.2387,100,0.3011,0.0449,False,True,False
103,0.99,0.1,100,0.454,0.0702,False,False,True
104,0.98,0.1407,100,0.3848,0.0605,True,False,False
105,1.0,0.0,100,0.8275,0.0293,False,False,True
106,0.86,0.3487,100,0.3536,0.0804,True,False,False
107,1.0,0.0,100,0.6133,0.0624,True,False,False
108,0.82,0.3861,100,0.2756,0.0599,False,True,False
109,0.96,0.1969,100,0.6253,0.1328,True,False,False
110,1.0,0.0,100,0.8207,0.0445,True,False,False
111,1.0,0.0,100,0.9911,0.0066,True,False,False
112,1.0,0.0,100,0.3875,0.0544,True,False,False
113,1.0,0.0,100,0.6938,0.058,False,False,True
114,0.99,0.1,100,0.3776,0.0574,False,False,True
115,0.12,0.3266,100,0.2122,0.0168,False,True,False
116,0.15,0.3589,100,0.2871,0.0329,True,False,False
117,1.0,0.0,100,0.5171,0.079,True,False,False
118,0.0,0.0,100,0.3647,0.0608,True,False,False
119,1.0,0.0,100,0.7922,0.0628,False,False,True
120,1.0,0.0,100,0.3388,0.0493,True,False,False
121,0.5,0.5025,100,0.264,0.0403,True,False,False
122,0.75,0.4352,100,0.2544,0.046,False,False,True
123,0.79,0.4094,100,0.2788,0.055,True,False,False
124,0.93,0.2564,100,0.3092,0.0371,True,False,False
125,1.0,0.0,100,0.5699,0.0572,False,False,True
126,0.84,0.3685,100,0.3769,0.0469,False,False,True
127,0.7,0.4606,100,0.2337,0.0269,True,False,False
128,1.0,0.0,100,0.5634,0.061,False,False,True
129,1.0,0.0,100,0.5222,0.0463,True,False,False
130,0.35,0.4794,100,0.223,0.0135,False,True,False
131,0.0,0.0,100,0.5513,0.0841,False,True,False
132,1.0,0.0,100,0.7534,0.0608,False,False,True
133,1.0,0.0,100,0.5288,0.0902,True,False,False
134,1.0,0.0,100,0.326,0.0447,False,True,False
135,1.0,0.0,100,0.4125,0.0685,True,False,False
136,0.83,0.3775,100,0.2894,0.0365,True,False,False
137,0.99,0.1,100,0.5341,0.0994,False,False,True
138,0.94,0.2387,100,0.3084,0.0376,True,False,False
139,1.0,0.0,100,0.5364,0.0878,False,False,True
140,1.0,0.0,100,0.6274,0.0423,False,True,False
141,1.0,0.0,100,0.5496,0.0338,False,False,True
142,1.0,0.0,100,0.6,0.0485,True,False,False
143,1.0,0.0,100,0.7994,0.0224,True,False,False
144,0.84,0.3685,100,0.2922,0.0592,True,False,False
145,0.57,0.4976,100,0.2632,0.0494,False,False,True
146,1.0,0.0,100,0.4627,0.0424,False,False,True
147,0.97,0.1714,100,0.2819,0.0384,True,False,False
148,1.0,0.0,100,0.8775,0.0296,False,False,True
149,0.01,0.1,100,0.3709,0.0309,False,False,True
150,1.0,0.0,100,0.6869,0.0284,False,True,False
151,0.99,0.1,100,0.5057,0.0386,True,False,False
152,1.0,0.0,100,0.7519,0.0368,True,False,False
153,0.99,0.1,100,0.4464,0.0686,False,False,True
154,1.0,0.0,100,0.9233,0.0318,True,False,False
155,1.0,0.0,100,0.7245,0.0665,True,False,False
156,1.0,0.0,100,0.7355,0.0585,True,False,False
157,1.0,0.0,100,0.7752,0.0225,False,True,False
158,1.0,0.0,100,0.7204,0.0248,True,False,False
159,1.0,0.0,100,0.7383,0.0304,False,False,True
160,1.0,0.0,100,0.7912,0.0317,True,False,False
161,0.99,0.1,100,0.2476,0.0216,True,False,False
162,0.08,0.2727,100,0.2766,0.0255,True,False,False
163,1.0,0.0,100,0.5057,0.0496,True,False,False
164,0.12,0.3266,100,0.2669,0.0214,True,False,False
165,1.0,0.0,100,0.8749,0.0199,False,False,True
166,1.0,0.0,100,0.4579,0.0494,False,True,False
167,1.0,0.0,100,0.6618,0.071,False,True,False
168,1.0,0.0,100,0.6319,0.0675,True,False,False
169,1.0,0.0,100,0.6694,0.0371,True,False,False
170,1.0,0.0,100,0.6909,0.0287,True,False,False
171,1.0,0.0,100,0.5559,0.0349,True,False,False
172,1.0,0.0,100,0.6274,0.05,False,False,True
173,1.0,0.0,100,0.88,0.0313,True,False,False
174,1.0,0.0,100,0.8542,0.0285,True,False,False
175,0.6,0.4924,100,0.3094,0.0453,True,False,False
176,0.0,0.0,100,0.2429,0.0198,True,False,False
177,1.0,0.0,100,0.7496,0.0391,True,False,False
178,1.0,0.0,100,0.8214,0.0235,False,False,True
179,1.0,0.0,100,0.6592,0.0275,True,False,False
180,1.0,0.0,100,0.8144,0.0292,True,False,False
181,0.63,0.4852,100,0.279,0.028,False,True,False
182,1.0,0.0,100,0.9808,0.0084,True,False,False
183,1.0,0.0,100,0.9475,0.0168,True,False,False
184,0.27,0.4462,100,0.3995,0.081,True,False,False
185,1.0,0.0,100,0.5648,0.0348,False,True,False
186,1.0,0.0,100,0.6334,0.0914,False,False,True
187,0.97,0.1714,100,0.5532,0.0824,False,True,False
188,1.0,0.0,100,0.5841,0.0341,True,False,False
189,1.0,0.0,100,0.7894,0.035,False,True,False
190,0.25,0.4352,100,0.3338,0.084,True,False,False
191,0.0,0.0,100,0.3186,0.0288,True,False,False
192,0.86,0.3487,100,0.3033,0.0385,False,True,False
193,1.0,0.0,100,0.5845,0.0496,False,True,False
194,1.0,0.0,100,0.853,0.0372,True,False,False
195,0.52,0.5021,100,0.3092,0.0254,True,False,False
196,0.97,0.1714,100,0.4609,0.0296,True,False,False
197,1.0,0.0,100,0.758,0.0291,False,False,True
198,1.0,0.0,100,0.692,0.0377,True,False,False
199,0.62,0.4878,100,0.3684,0.0235,False,False,True
200,1.0,0.0,100,0.7972,0.0417,True,False,False
201,1.0,0.0,100,0.9154,0.022,False,False,True
202,1.0,0.0,100,0.9102,0.0297,True,False,False
203,0.97,0.1714,100,0.4978,0.0517,True,False,False
204,0.98,0.1407,100,0.2325,0.0241,True,False,False
205,1.0,0.0,100,0.5326,0.0284,True,False,False
206,0.96,0.1969,100,0.4279,0.0497,False,True,False
207,1.0,0.0,100,0.8214,0.0235,False,False,True
208,1.0,0.0,100,0.8468,0.1035,False,True,False
209,1.0,0.0,100,0.5431,0.0495,False,True,False
210,0.3,0.4606,100,0.3872,0.0394,True,False,False
211,1.0,0.0,100,0.4006,0.0474,False,False,True
212,1.0,0.0,100,0.6218,0.0446,True,False,False
213,0.84,0.3685,100,0.2848,0.0559,False,True,False
214,1.0,0.0,100,0.3396,0.0368,False,False,True
215,1.0,0.0,100,0.6387,0.0243,True,False,False
216,1.0,0.0,100,0.6619,0.0249,True,False,False
217,1.0,0.0,100,0.7928,0.0377,True,False,False
218,1.0,0.0,100,0.8344,0.0328,False,True,False
219,1.0,0.0,100,0.699,0.0256,False,True,False
220,1.0,0.0,100,0.5187,0.0603,True,False,False
221,1.0,0.0,100,0.2992,0.0422,True,False,False
222,1.0,0.0,100,0.9465,0.0523,True,False,False
223,1.0,0.0,100,0.5235,0.0327,True,False,False
224,0.0,0.0,100,0.6272,0.0276,True,False,False
225,0.07,0.2564,100,0.3298,0.0615,True,False,False
226,1.0,0.0,100,0.5723,0.0319,False,False,True
227,1.0,0.0,100,0.7958,0.0309,True,False,False
228,1.0,0.0,100,0.7918,0.0459,True,False,False
229,1.0,0.0,100,0.8288,0.0307,False,False,True
230,1.0,0.0,100,0.9056,0.0231,True,False,False
231,1.0,0.0,100,0.7967,0.0401,True,False,False
232,1.0,0.0,100,0.8474,0.024,False,False,True
233,1.0,0.0,100,0.472,0.0411,True,False,False
234,1.0,0.0,100,0.3675,0.0537,True,False,False
235,1.0,0.0,100,0.5723,0.0319,False,True,False
236,0.83,0.3775,100,0.3902,0.0572,False,True,False
237,1.0,0.0,100,0.9516,0.0144,True,False,False
238,1.0,0.0,100,0.4266,0.0373,True,False,False
239,0.99,0.1,100,0.4669,0.0644,True,False,False
240,1.0,0.0,100,0.6423,0.0551,False,True,False
241,1.0,0.0,100,0.4215,0.0378,True,False,False
242,1.0,0.0,100,0.3244,0.0305,True,False,False
243,1.0,0.0,100,0.9396,0.025,True,False,False
244,1.0,0.0,100,0.8276,0.029,False,True,False
245,1.0,0.0,100,0.6611,0.0584,False,False,True
246,1.0,0.0,100,0.905,0.0258,False,False,True
247,1.0,0.0,100,0.8466,0.0346,False,True,False
248,0.99,0.1,100,0.5627,0.0582,False,True,False
249,1.0,0.0,100,0.5125,0.0433,True,False,False
250,0.66,0.4761,100,0.4177,0.0746,True,False,False
251,1.0,0.0,100,0.8121,0.0249,False,False,True
252,0.18,0.3861,100,0.2531,0.0193,False,False,True
253,1.0,0.0,100,0.7048,0.0267,True,False,False
254,1.0,0.0,100,0.5169,0.0378,False,True,False
255,0.91,0.2876,100,0.2946,0.0356,True,False,False
256,1.0,0.0,100,0.4173,0.0431,True,False,False
257,1.0,0.0,100,0.6482,0.0506,False,True,False
258,1.0,0.0,100,0.8792,0.0334,False,True,False
259,1.0,0.0,100,0.4828,0.0749,True,False,False
260,0.64,0.4824,100,0.2715,0.0453,True,False,False
261,1.0,0.0,100,0.6415,0.0273,True,False,False
262,0.74,0.4408,100,0.2402,0.025,True,False,False
263,1.0,0.0,100,0.7458,0.0353,False,True,False
264,1.0,0.0,100,0.519,0.0457,True,False,False
265,1.0,0.0,100,0.4215,0.0378,False,True,False
266,0.5,0.5025,100,0.2665,0.0271,True,False,False
267,1.0,0.0,100,0.5828,0.0758,True,False,False
268,1.0,0.0,100,0.6504,0.0339,False,True,False
269,1.0,0.0,100,0.9505,0.0141,False,False,True
270,1.0,0.0,100,0.4568,0.0536,True,False,False
271,1.0,0.0,100,0.6728,0.0576,False,True,False
272,0.22,0.4163,100,0.2348,0.0224,False,True,False
273,1.0,0.0,100,0.5984,0.0416,True,False,False
274,0.99,0.1,100,0.2558,0.0227,True,False,False
275,1.0,0.0,100,0.6135,0.0414,True,False,False
276,1.0,0.0,100,0.4362,0.0411,False,True,False
277,0.99,0.1,100,0.3607,0.0442,True,False,False
278,1.0,0.0,100,0.5269,0.052,True,False,False
279,0.98,0.1407,100,0.5252,0.0749,True,False,False
280,1.0,0.0,100,0.3087,0.0236,False,True,False
281,1.0,0.0,100,0.931,0.0197,True,False,False
282,1.0,0.0,100,0.6568,0.0571,False,False,True
283,1.0,0.0,100,0.724,0.0429,True,False,False
284,1.0,0.0,100,0.5215,0.0704,False,True,False
285,0.83,0.3775,100,0.2731,0.0378,False,False,True
286,1.0,0.0,100,0.5851,0.0393,True,False,False
287,0.63,0.4852,100,0.4283,0.1327,False,True,False
288,1.0,0.0,100,0.5403,0.053,True,False,False
289,1.0,0.0,100,0.3789,0.0227,True,False,False
290,1.0,0.0,100,0.8585,0.0396,True,False,False
291,1.0,0.0,100,0.4564,0.0426,True,False,False
292,0.04,0.1969,100,0.5825,0.1454,False,False,True
293,0.94,0.2387,100,0.4121,0.0429,True,False,False
294,0.08,0.2727,100,0.2643,0.0234,True,False,False
295,1.0,0.0,100,0.6336,0.0344,True,False,False
296,1.0,0.0,100,0.9454,0.0204,True,False,False
297,1.0,0.0,100,0.8137,0.0248,True,False,False
298,1.0,0.0,100,0.9311,0.0168,False,True,False
299,1.0,0.0,100,0.5912,0.0686,True,False,False
300,0.08,0.2727,100,0.2656,0.0231,False,False,True
301,1.0,0.0,100,0.7938,0.0309,False,True,False
302,0.99,0.1,100,0.3849,0.063,False,False,True
303,1.0,0.0,100,0.375,0.0553,False,False,True
304,0.83,0.3775,100,0.268,0.0228,False,False,True
305,0.97,0.1714,100,0.3194,0.0307,False,False,True
306,0.95,0.219,100,0.7979,0.1513,False,True,False
307,0.47,0.5016,100,0.4081,0.1121,True,False,False
308,1.0,0.0,100,0.4429,0.0709,False,True,False
309,1.0,0.0,100,0.4921,0.0332,True,False,False
310,1.0,0.0,100,0.968,0.0137,True,False,False
311,1.0,0.0,100,0.7183,0.0569,False,True,False
312,1.0,0.0,100,0.5946,0.0339,False,False,True
313,1.0,0.0,100,0.7701,0.0285,True,False,False
314,1.0,0.0,100,0.4014,0.0295,True,False,False
315,1.0,0.0,100,0.6568,0.0535,True,False,False
316,1.0,0.0,100,0.9114,0.0244,True,False,False
317,0.29,0.456,100,0.2085,0.0191,True,False,False
318,0.0,0.0,100,0.3844,0.0285,False,False,True
319,0.15,0.3589,100,0.3123,0.0399,False,False,True
320,0.43,0.4976,100,0.476,0.0637,False,False,True
321,1.0,0.0,100,0.6806,0.0418,False,False,True
322,1.0,0.0,100,0.412,0.0385,True,False,False
323,1.0,0.0,100,0.3338,0.029,False,True,False
324,1.0,0.0,100,0.4106,0.0368,True,False,False
325,0.0,0.0,100,0.2901,0.0252,True,False,False
326,1.0,0.0,100,0.8792,0.0238,False,False,True
327,1.0,0.0,100,0.9897,0.0053,True,False,False
328,1.0,0.0,100,0.8007,0.0433,False,False,True
329,0.0,0.0,100,0.454,0.039,True,False,False
330,1.0,0.0,100,0.3809,0.0286,True,False,False
331,0.45,0.5,100,0.2471,0.0197,True,False,False
332,1.0,0.0,100,0.7231,0.0394,True,False,False
333,0.99,0.1,100,0.4804,0.065,False,True,False
334,1.0,0.0,100,0.3415,0.0257,True,False,False
335,1.0,0.0,100,0.7065,0.0241,True,False,False
336,1.0,0.0,100,0.784,0.0237,True,False,False
337,1.0,0.0,100,0.6806,0.0374,False,False,True
338,1.0,0.0,100,0.6136,0.029,True,False,False
339,1.0,0.0,100,0.5245,0.0484,True,False,False
340,1.0,0.0,100,0.462,0.0386,True,False,False
341,1.0,0.0,100,0.6817,0.0403,True,False,False
342,0.7,0.4606,100,0.1967,0.0146,False,False,True
343,1.0,0.0,100,0.8364,0.0225,True,False,False
344,0.99,0.1,100,0.4135,0.053,True,False,False
345,1.0,0.0,100,0.8214,0.0235,False,True,False
346,1.0,0.0,100,0.7135,0.0313,False,True,False
347,1.0,0.0,100,0.6388,0.0507,True,False,False
348,1.0,0.0,100,0.8407,0.0321,True,False,False
349,0.99,0.1,100,0.4331,0.0676,True,False,False
350,0.99,0.1,100,0.5448,0.1003,False,True,False
351,1.0,0.0,100,0.5553,0.0365,True,False,False
352,1.0,0.0,100,0.9414,0.0153,False,False,True
353,1.0,0.0,100,0.9521,0.0216,False,True,False
354,1.0,0.0,100,0.4145,0.0522,True,False,False
355,1.0,0.0,100,0.4912,0.0443,False,False,True
356,0.0,0.0,100,0.4818,0.0468,False,True,False
357,1.0,0.0,100,0.8411,0.027,False,True,False
358,1.0,0.0,100,0.7577,0.0326,True,False,False
359,1.0,0.0,100,0.5675,0.0359,False,False,True
360,1.0,0.0,100,0.3501,0.0332,True,False,False
361,1.0,0.0,100,0.5431,0.0495,False,True,False
362,1.0,0.0,100,0.4488,0.0392,False,False,True
363,0.99,0.1,100,0.4431,0.0651,True,False,False
364,1.0,0.0,100,0.9784,0.0126,False,True,False
365,0.55,0.5,100,0.3406,0.0528,False,True,False
366,1.0,0.0,100,0.5827,0.0354,True,False,False
367,1.0,0.0,100,0.6217,0.0326,True,False,False
368,1.0,0.0,100,0.8472,0.0348,True,False,False
369,0.99,0.1,100,0.7215,0.0697,True,False,False
370,1.0,0.0,100,0.7709,0.0629,False,False,True
371,1.0,0.0,100,0.9004,0.0575,True,False,False
372,0.13,0.338,100,0.3445,0.0386,True,False,False
373,0.94,0.2387,100,0.3124,0.0279,True,False,False
374,1.0,0.0,100,0.7758,0.0465,False,True,False
375,1.0,0.0,100,0.6984,0.048,True,False,False
376,0.97,0.1714,100,0.2512,0.0363,True,False,False
377,0.13,0.338,100,0.48,0.0365,False,True,False
378,1.0,0.0,100,0.7098,0.038,False,True,False
379,1.0,0.0,100,0.8166,0.0649,False,False,True
380,0.99,0.1,100,0.4787,0.0837,True,False,False
381,1.0,0.0,100,0.7451,0.0342,False,False,True
382,1.0,0.0,100,0.4304,0.0271,True,False,False
383,1.0,0.0,100,0.4995,0.0383,True,False,False
384,1.0,0.0,100,0.2887,0.0392,True,False,False
385,0.89,0.3145,100,0.6511,0.1081,True,False,False
386,1.0,0.0,100,0.8674,0.0237,False,False,True
387,1.0,0.0,100,0.5131,0.04,False,True,False
388,1.0,0.0,100,0.436,0.0549,True,False,False
389,1.0,0.0,100,0.7787,0.0559,True,False,False
390,1.0,0.0,100,0.55,0.1106,False,False,True
391,0.36,0.4824,100,0.3413,0.027,True,False,False
392,1.0,0.0,100,0.796,0.064,True,False,False
393,1.0,0.0,100,0.3968,0.0383,True,False,False
394,1.0,0.0,100,0.594,0.0487,False,True,False
395,1.0,0.0,100,0.7806,0.0303,False,True,False
396,1.0,0.0,100,0.87,0.0258,False,True,False
397,1.0,0.0,100,0.7005,0.0304,False,False,True
398,1.0,0.0,100,0.7916,0.0367,True,False,False
399,0.99,0.1,100,0.3431,0.0495,True,False,False
400,1.0,0.0,100,0.5446,0.0451,True,False,False
401,1.0,0.0,100,0.5746,0.0434,False,False,True
402,1.0,0.0,100,0.7483,0.0297,False,True,False
403,1.0,0.0,100,0.8935,0.0381,True,False,False
404,0.08,0.2727,100,0.3023,0.0373,True,False,False
405,1.0,0.0,100,0.3964,0.0415,True,False,False
406,0.99,0.1,100,0.4885,0.091,True,False,False
407,1.0,0.0,100,0.3787,0.0439,True,False,False
408,1.0,0.0,100,0.6188,0.0501,False,True,False
409,0.0,0.0,100,0.3011,0.0289,True,False,False
410,1.0,0.0,100,0.4861,0.0494,True,False,False
411,1.0,0.0,100,0.8831,0.0256,False,False,True
412,0.66,0.4761,100,0.2921,0.0375,True,False,False
413,1.0,0.0,100,0.521,0.0463,True,False,False
414,0.57,0.4976,100,0.2309,0.0185,True,False,False
415,1.0,0.0,100,0.583,0.0858,True,False,False
416,1.0,0.0,100,0.5687,0.0275,True,False,False
417,1.0,0.0,100,0.5653,0.0445,True,False,False
418,1.0,0.0,100,0.4589,0.0453,False,True,False
419,0.99,0.1,100,0.3876,0.0545,False,False,True
420,0.58,0.496,100,0.3263,0.025,False,True,False
421,1.0,0.0,100,0.6314,0.0332,True,False,False
422,0.66,0.4761,100,0.605,0.0646,True,False,False
423,1.0,0.0,100,0.6245,0.0548,True,False,False
424,0.85,0.3589,100,0.24,0.0212,False,False,True
425,1.0,0.0,100,0.579,0.0371,True,False,False
426,0.99,0.1,100,0.4067,0.065,True,False,False
427,1.0,0.0,100,0.7958,0.0329,True,False,False
428,1.0,0.0,100,0.7863,0.0325,True,False,False
429,0.53,0.5016,100,0.5222,0.0466,False,True,False
430,1.0,0.0,100,0.5015,0.0439,True,False,False
431,1.0,0.0,100,0.8547,0.0334,True,False,False
432,1.0,0.0,100,0.6081,0.0936,False,False,True
433,1.0,0.0,100,0.3045,0.0287,False,False,True
434,1.0,0.0,100,0.7687,0.0638,True,False,False
435,0.0,0.0,100,0.4686,0.0292,True,False,False
436,0.03,0.1714,100,0.3384,0.0476,True,False,False
437,1.0,0.0,100,0.3089,0.0323,True,False,False
438,0.0,0.0,100,0.3772,0.0383,True,False,False
439,1.0,0.0,100,0.9107,0.0243,True,False,False
440,0.8,0.402,100,0.3144,0.0301,True,False,False
441,1.0,0.0,100,0.6618,0.0925,False,False,True
442,1.0,0.0,100,0.7138,0.0523,False,True,False
443,1.0,0.0,100,0.7102,0.0602,True,False,False
444,1.0,0.0,100,0.8493,0.0425,False,False,True
445,1.0,0.0,100,0.6948,0.0494,True,False,False
446,0.13,0.338,100,0.243,0.0259,True,False,False
447,0.54,0.5009,100,0.3076,0.0441,True,False,False
448,1.0,0.0,100,0.4897,0.0443,True,False,False
449,1.0,0.0,100,0.8107,0.0377,True,False,False
450,1.0,0.0,100,0.6269,0.0399,True,False,False
451,1.0,0.0,100,0.4029,0.0356,True,False,False
452,1.0,0.0,100,0.3789,0.0516,False,False,True
453,1.0,0.0,100,0.6941,0.0427,False,True,False
454,0.92,0.2727,100,0.3625,0.0502,False,True,False
455,1.0,0.0,100,0.8138,0.0333,False,True,False
456,1.0,0.0,100,0.5853,0.061,True,False,False
457,1.0,0.0,100,0.7319,0.0424,True,False,False
458,1.0,0.0,100,0.7987,0.0707,False,False,True
459,0.98,0.1407,100,0.3358,0.0472,True,False,False
460,0.0,0.0,100,0.7901,0.038,True,False,False
461,0.7,0.4606,100,0.2515,0.0169,False,True,False
462,1.0,0.0,100,0.5921,0.0887,False,True,False
463,1.0,0.0,100,0.7087,0.0351,True,False,False
464,1.0,0.0,100,0.755,0.0342,True,False,False
465,0.0,0.0,100,0.3348,0.0556,True,False,False
466,1.0,0.0,100,0.8401,0.0365,False,False,True
467,0.0,0.0,100,0.3591,0.0316,True,False,False
468,1.0,0.0,100,0.5001,0.0531,False,False,True
469,1.0,0.0,100,0.7112,0.0543,True,False,False
470,1.0,0.0,100,0.5316,0.0619,True,False,False
471,0.0,0.0,100,0.268,0.0218,True,False,False
472,1.0,0.0,100,0.7768,0.0682,True,False,False
473,0.0,0.0,100,0.724,0.0638,False,False,True
474,0.44,0.4989,100,0.2562,0.0291,False,True,False
475,1.0,0.0,100,0.373,0.0356,False,True,False
476,0.95,0.219,100,0.3989,0.0616,False,False,True
477,0.99,0.1,100,0.5598,0.0944,True,False,False
478,0.0,0.0,100,0.3918,0.0385,True,False,False
479,1.0,0.0,100,0.4162,0.0344,True,False,False
480,0.02,0.1407,100,0.5867,0.0547,True,False,False
481,0.0,0.0,100,0.4327,0.0439,False,False,True
482,1.0,0.0,100,0.8279,0.0333,True,False,False
483,1.0,0.0,100,0.2918,0.0354,True,False,False
484,0.97,0.1714,100,0.3526,0.0489,True,False,False
485,1.0,0.0,100,0.5669,0.0541,False,False,True
486,1.0,0.0,100,0.5915,0.0373,True,False,False
487,0.97,0.1714,100,0.4977,0.0834,False,False,True
488,1.0,0.0,100,0.4085,0.0406,True,False,False
489,1.0,0.0,100,0.7128,0.0344,True,False,False
490,0.21,0.4094,100,0.3318,0.0351,True,False,False
491,0.88,0.3266,100,0.2809,0.0437,True,False,False
492,1.0,0.0,100,0.8209,0.0375,False,True,False
493,0.98,0.1407,100,0.3779,0.0591,True,False,False
494,1.0,0.0,100,0.6524,0.0466,False,True,False
495,0.5,0.5025,100,0.2477,0.0363,True,False,False
