node_idx,correct_mean,correct_std,correct_count,probability_mean,probability_std,is_train_first,is_val_first,is_test_first
69,0.0,0.0,100,0.288,0.0067,True,False,False
70,0.0,0.0,100,0.2757,0.0064,False,False,True
71,0.0,0.0,100,0.3066,0.0072,True,False,False
72,0.0,0.0,100,0.3002,0.0069,True,False,False
73,0.0,0.0,100,0.2757,0.0068,True,False,False
74,0.0,0.0,100,0.2778,0.0068,False,True,False
75,0.0,0.0,100,0.2863,0.007,False,True,False
76,0.0,0.0,100,0.2844,0.0065,False,False,True
77,0.0,0.0,100,0.292,0.0068,False,True,False
78,0.0,0.0,100,0.2923,0.0077,False,False,True
79,0.0,0.0,100,0.2993,0.0069,False,False,True
80,0.0,0.0,100,0.2766,0.0073,True,False,False
81,0.0,0.0,100,0.284,0.0072,True,False,False
82,0.0,0.0,100,0.2917,0.007,False,False,True
83,0.0,0.0,100,0.2897,0.0067,False,True,False
84,0.0,0.0,100,0.2887,0.0069,False,True,False
85,0.0,0.0,100,0.2632,0.0065,True,False,False
86,0.0,0.0,100,0.295,0.0068,False,False,True
87,0.0,0.0,100,0.2801,0.0066,True,False,False
88,0.0,0.0,100,0.2579,0.0081,True,False,False
89,0.0,0.0,100,0.2841,0.0069,True,False,False
90,0.0,0.0,100,0.2804,0.0064,False,False,True
91,0.0,0.0,100,0.3071,0.0071,False,True,False
92,0.0,0.0,100,0.2925,0.0067,True,False,False
93,0.0,0.0,100,0.2785,0.0076,True,False,False
94,0.0,0.0,100,0.2857,0.0069,True,False,False
95,0.0,0.0,100,0.262,0.0072,True,False,False
96,0.0,0.0,100,0.2873,0.0065,False,True,False
97,0.0,0.0,100,0.2904,0.0067,False,True,False
98,0.0,0.0,100,0.2845,0.007,True,False,False
99,0.0,0.0,100,0.2968,0.0069,True,False,False
100,0.0,0.0,100,0.2963,0.0067,True,False,False
101,0.0,0.0,100,0.3041,0.007,True,False,False
102,0.0,0.0,100,0.2827,0.0069,False,True,False
103,0.0,0.0,100,0.2835,0.0065,False,False,True
104,0.0,0.0,100,0.3088,0.007,True,False,False
105,0.0,0.0,100,0.2701,0.0061,False,False,True
106,0.0,0.0,100,0.2851,0.0073,True,False,False
107,0.0,0.0,100,0.2745,0.0062,True,False,False
108,0.0,0.0,100,0.3143,0.0079,False,True,False
109,0.0,0.0,100,0.2657,0.0087,True,False,False
110,0.0,0.0,100,0.2771,0.0063,True,False,False
111,0.0,0.0,100,0.2736,0.0062,True,False,False
112,0.0,0.0,100,0.299,0.0068,True,False,False
113,0.0,0.0,100,0.2658,0.006,False,False,True
114,0.0,0.0,100,0.2795,0.007,False,False,True
115,0.0,0.0,100,0.2957,0.0067,False,True,False
116,0.0,0.0,100,0.2975,0.0073,True,False,False
117,0.0,0.0,100,0.2914,0.0069,True,False,False
118,0.0,0.0,100,0.277,0.0074,True,False,False
119,0.0,0.0,100,0.2619,0.0063,False,False,True
120,0.0,0.0,100,0.2968,0.0071,True,False,False
121,0.0,0.0,100,0.2663,0.0066,True,False,False
122,0.0,0.0,100,0.2988,0.0068,False,False,True
123,0.0,0.0,100,0.2994,0.0069,True,False,False
124,0.0,0.0,100,0.2865,0.0069,True,False,False
125,0.0,0.0,100,0.2744,0.0061,False,False,True
126,0.0,0.0,100,0.3305,0.0076,False,False,True
127,0.0,0.0,100,0.299,0.0071,True,False,False
128,0.0,0.0,100,0.2768,0.0065,False,False,True
129,0.0,0.0,100,0.2886,0.0065,True,False,False
130,0.0,0.0,100,0.2821,0.0065,False,True,False
131,0.0,0.0,100,0.3012,0.0069,False,True,False
132,0.0,0.0,100,0.2798,0.0064,False,False,True
133,0.0,0.0,100,0.2915,0.0066,True,False,False
134,0.0,0.0,100,0.2956,0.0066,False,True,False
135,0.0,0.0,100,0.2871,0.0069,True,False,False
136,0.0,0.0,100,0.291,0.0071,True,False,False
137,0.0,0.0,100,0.286,0.0066,False,False,True
138,0.0,0.0,100,0.2997,0.0067,True,False,False
139,0.0,0.0,100,0.2787,0.0071,False,False,True
140,0.0,0.0,100,0.2962,0.0071,False,True,False
141,1.0,0.0,100,0.3122,0.0076,False,False,True
142,0.0,0.0,100,0.2845,0.0065,True,False,False
143,1.0,0.0,100,0.3229,0.0074,True,False,False
144,0.0,0.0,100,0.2957,0.0069,True,False,False
145,0.0,0.0,100,0.286,0.007,False,False,True
146,0.0,0.0,100,0.294,0.0067,False,False,True
147,1.0,0.0,100,0.2941,0.007,True,False,False
148,0.0,0.0,100,0.2915,0.0071,False,False,True
149,0.0,0.0,100,0.3,0.0069,False,False,True
150,1.0,0.0,100,0.3264,0.0077,False,True,False
151,0.0,0.0,100,0.3092,0.0071,True,False,False
152,0.0,0.0,100,0.2998,0.007,True,False,False
153,0.0,0.0,100,0.3003,0.0074,False,False,True
154,1.0,0.0,100,0.2711,0.0108,True,False,False
155,0.0,0.0,100,0.2795,0.0064,True,False,False
156,0.0,0.0,100,0.2797,0.0065,True,False,False
157,1.0,0.0,100,0.3264,0.008,False,True,False
158,1.0,0.0,100,0.3205,0.0074,True,False,False
159,1.0,0.0,100,0.3301,0.0076,False,False,True
160,1.0,0.0,100,0.3161,0.0082,True,False,False
161,0.0,0.0,100,0.2942,0.0069,True,False,False
162,0.0,0.0,100,0.2858,0.0067,True,False,False
163,0.0,0.0,100,0.2845,0.0067,True,False,False
164,0.0,0.0,100,0.2837,0.0066,True,False,False
165,1.0,0.0,100,0.35,0.0079,False,False,True
166,0.0,0.0,100,0.2945,0.007,False,True,False
167,1.0,0.0,100,0.3012,0.0082,False,True,False
168,1.0,0.0,100,0.3047,0.0075,True,False,False
169,1.0,0.0,100,0.3564,0.0083,True,False,False
170,0.0,0.0,100,0.2904,0.0067,True,False,False
171,1.0,0.0,100,0.323,0.0075,True,False,False
172,1.0,0.0,100,0.3112,0.0079,False,False,True
173,0.0,0.0,100,0.2914,0.0072,True,False,False
174,0.0,0.0,100,0.2764,0.0064,True,False,False
175,0.0,0.0,100,0.2755,0.0066,True,False,False
176,0.0,0.0,100,0.3058,0.007,True,False,False
177,0.0,0.0,100,0.2741,0.0064,True,False,False
178,1.0,0.0,100,0.3407,0.0077,False,False,True
179,1.0,0.0,100,0.3453,0.0082,True,False,False
180,1.0,0.0,100,0.3493,0.0093,True,False,False
181,0.0,0.0,100,0.2904,0.0068,False,True,False
182,1.0,0.0,100,0.3596,0.0094,True,False,False
183,1.0,0.0,100,0.4469,0.0123,True,False,False
184,1.0,0.0,100,0.3318,0.0082,True,False,False
185,1.0,0.0,100,0.318,0.0073,False,True,False
186,0.0,0.0,100,0.2973,0.0076,False,False,True
187,0.0,0.0,100,0.2777,0.0066,False,True,False
188,0.0,0.0,100,0.2692,0.0063,True,False,False
189,0.0,0.0,100,0.2727,0.0065,False,True,False
190,0.0,0.0,100,0.2821,0.007,True,False,False
191,0.0,0.0,100,0.3132,0.0075,True,False,False
192,1.0,0.0,100,0.2922,0.007,False,True,False
193,0.0,0.0,100,0.2843,0.0063,False,True,False
194,0.0,0.0,100,0.3111,0.0083,True,False,False
195,0.0,0.0,100,0.2916,0.007,True,False,False
196,0.0,0.0,100,0.3084,0.007,True,False,False
197,1.0,0.0,100,0.3293,0.0077,False,False,True
198,0.0,0.0,100,0.2876,0.0067,True,False,False
199,0.0,0.0,100,0.3003,0.0071,False,False,True
200,1.0,0.0,100,0.3218,0.0081,True,False,False
201,1.0,0.0,100,0.3474,0.0089,False,False,True
202,0.0,0.0,100,0.2609,0.0063,True,False,False
203,0.0,0.0,100,0.2877,0.0065,True,False,False
204,0.0,0.0,100,0.2956,0.0067,True,False,False
205,1.0,0.0,100,0.3064,0.007,True,False,False
206,0.0,0.0,100,0.3064,0.0071,False,True,False
207,1.0,0.0,100,0.3407,0.0077,False,False,True
208,1.0,0.0,100,0.3235,0.0085,False,True,False
209,0.0,0.0,100,0.2975,0.0068,False,True,False
210,0.0,0.0,100,0.3064,0.0073,True,False,False
211,0.0,0.0,100,0.283,0.0068,False,False,True
212,1.0,0.0,100,0.3412,0.0114,True,False,False
213,0.0,0.0,100,0.2945,0.007,False,True,False
214,0.0,0.0,100,0.3056,0.0071,False,False,True
215,1.0,0.0,100,0.322,0.0074,True,False,False
216,1.0,0.0,100,0.3081,0.007,True,False,False
217,0.0,0.0,100,0.3053,0.0105,True,False,False
218,1.0,0.0,100,0.3401,0.0082,False,True,False
219,1.0,0.0,100,0.3045,0.0069,False,True,False
220,0.0,0.0,100,0.2772,0.0064,True,False,False
221,0.0,0.0,100,0.2976,0.0069,True,False,False
222,1.0,0.0,100,0.3413,0.019,True,False,False
223,0.0,0.0,100,0.2922,0.0067,True,False,False
224,0.0,0.0,100,0.3071,0.007,True,False,False
225,0.0,0.0,100,0.3018,0.0076,True,False,False
226,1.0,0.0,100,0.3071,0.0071,False,False,True
227,0.0,0.0,100,0.273,0.0063,True,False,False
228,0.0,0.0,100,0.3026,0.007,True,False,False
229,1.0,0.0,100,0.3389,0.0076,False,False,True
230,1.0,0.0,100,0.347,0.008,True,False,False
231,1.0,0.0,100,0.3215,0.0081,True,False,False
232,1.0,0.0,100,0.3399,0.0081,False,False,True
233,0.0,0.0,100,0.2948,0.0069,True,False,False
234,0.0,0.0,100,0.2773,0.0062,True,False,False
235,1.0,0.0,100,0.3071,0.0071,False,True,False
236,0.0,0.0,100,0.315,0.0077,False,True,False
237,1.0,0.0,100,0.3588,0.0089,True,False,False
238,0.0,0.0,100,0.2867,0.0067,True,False,False
239,0.0,0.0,100,0.2767,0.0074,True,False,False
240,1.0,0.0,100,0.3008,0.0071,False,True,False
241,0.0,0.0,100,0.2948,0.0069,True,False,False
242,0.0,0.0,100,0.2829,0.0065,True,False,False
243,0.0,0.0,100,0.313,0.0084,True,False,False
244,0.0,0.0,100,0.2902,0.0066,False,True,False
245,0.0,0.0,100,0.2746,0.0077,False,False,True
246,0.0,0.0,100,0.2766,0.0064,False,False,True
247,0.0,0.0,100,0.2767,0.0069,False,True,False
248,0.0,0.0,100,0.3031,0.0075,False,True,False
249,0.0,0.0,100,0.2836,0.0064,True,False,False
250,0.0,0.0,100,0.288,0.0073,True,False,False
251,1.0,0.0,100,0.3323,0.0079,False,False,True
252,0.0,0.0,100,0.281,0.0066,False,False,True
253,1.0,0.0,100,0.3088,0.007,True,False,False
254,1.0,0.0,100,0.2993,0.0069,False,True,False
255,0.0,0.0,100,0.2912,0.0068,True,False,False
256,1.0,0.0,100,0.302,0.0069,True,False,False
257,0.0,0.0,100,0.2856,0.0067,False,True,False
258,0.0,0.0,100,0.2767,0.0064,False,True,False
259,0.0,0.0,100,0.2861,0.0067,True,False,False
260,0.0,0.0,100,0.3021,0.0076,True,False,False
261,1.0,0.0,100,0.3202,0.0073,True,False,False
262,0.0,0.0,100,0.2971,0.0069,True,False,False
263,0.0,0.0,100,0.2846,0.0064,False,True,False
264,0.0,0.0,100,0.2902,0.007,True,False,False
265,0.0,0.0,100,0.2948,0.0069,False,True,False
266,0.0,0.0,100,0.3081,0.0071,True,False,False
267,1.0,0.0,100,0.3062,0.0078,True,False,False
268,0.0,0.0,100,0.2912,0.0068,False,True,False
269,1.0,0.0,100,0.3156,0.0087,False,False,True
270,0.0,0.0,100,0.282,0.0066,True,False,False
271,0.0,0.0,100,0.3014,0.0072,False,True,False
272,0.0,0.0,100,0.3175,0.0076,False,True,False
273,1.0,0.0,100,0.3169,0.0079,True,False,False
274,0.0,0.0,100,0.2754,0.0063,True,False,False
275,0.0,0.0,100,0.3074,0.008,True,False,False
276,0.0,0.0,100,0.2947,0.0069,False,True,False
277,1.0,0.0,100,0.31,0.0073,True,False,False
278,1.0,0.0,100,0.3262,0.0075,True,False,False
279,0.0,0.0,100,0.2737,0.0071,True,False,False
280,0.0,0.0,100,0.3004,0.0075,False,True,False
281,1.0,0.0,100,0.3988,0.0093,True,False,False
282,0.0,0.0,100,0.2678,0.0063,False,False,True
283,0.0,0.0,100,0.3037,0.0072,True,False,False
284,0.0,0.0,100,0.2812,0.0067,False,True,False
285,1.0,0.0,100,0.3219,0.0076,False,False,True
286,0.0,0.0,100,0.322,0.0092,True,False,False
287,1.0,0.0,100,0.2933,0.0079,False,True,False
288,1.0,0.0,100,0.292,0.0072,True,False,False
289,0.0,0.0,100,0.2883,0.0065,True,False,False
290,0.0,0.0,100,0.3083,0.0073,True,False,False
291,1.0,0.0,100,0.3075,0.0071,True,False,False
292,0.0,0.0,100,0.2907,0.0071,False,False,True
293,1.0,0.0,100,0.3169,0.0075,True,False,False
294,0.0,0.0,100,0.2971,0.0067,True,False,False
295,1.0,0.0,100,0.3216,0.0074,True,False,False
296,0.0,0.0,100,0.2675,0.0064,True,False,False
297,1.0,0.0,100,0.3333,0.0076,True,False,False
298,1.0,0.0,100,0.3574,0.0093,False,True,False
299,0.0,0.0,100,0.3005,0.007,True,False,False
300,0.0,0.0,100,0.2891,0.0065,False,False,True
301,0.0,0.0,100,0.2801,0.0065,False,True,False
302,0.0,0.0,100,0.2949,0.007,False,False,True
303,0.0,0.0,100,0.3034,0.0071,False,False,True
304,0.0,0.0,100,0.2981,0.0072,False,False,True
305,0.0,0.0,100,0.2994,0.0069,False,False,True
306,0.0,0.0,100,0.2582,0.0116,False,True,False
307,0.0,0.0,100,0.2923,0.0069,True,False,False
308,0.0,0.0,100,0.2973,0.007,False,True,False
309,1.0,0.0,100,0.3064,0.0077,True,False,False
310,1.0,0.0,100,0.4238,0.0111,True,False,False
311,1.0,0.0,100,0.3756,0.01,False,True,False
312,0.0,0.0,100,0.2759,0.0064,False,False,True
313,1.0,0.0,100,0.3432,0.0081,True,False,False
314,1.0,0.0,100,0.3136,0.0071,True,False,False
315,0.0,0.0,100,0.2923,0.0068,True,False,False
316,1.0,0.0,100,0.3677,0.0093,True,False,False
317,0.0,0.0,100,0.2777,0.0069,True,False,False
318,0.0,0.0,100,0.3063,0.0069,False,False,True
319,1.0,0.0,100,0.3042,0.0071,False,False,True
320,0.0,0.0,100,0.2966,0.007,False,False,True
321,1.0,0.0,100,0.3469,0.0082,False,False,True
322,0.0,0.0,100,0.3058,0.007,True,False,False
323,0.0,0.0,100,0.2907,0.0067,False,True,False
324,0.0,0.0,100,0.29,0.0067,True,False,False
325,0.0,0.0,100,0.2787,0.0064,True,False,False
326,0.0,0.0,100,0.274,0.0065,False,False,True
327,1.0,0.0,100,0.3759,0.0089,True,False,False
328,0.0,0.0,100,0.2776,0.0064,False,False,True
329,0.0,0.0,100,0.2831,0.0066,True,False,False
330,0.0,0.0,100,0.3067,0.007,True,False,False
331,0.0,0.0,100,0.2849,0.0066,True,False,False
332,1.0,0.0,100,0.3119,0.0072,True,False,False
333,0.0,0.0,100,0.3042,0.0071,False,True,False
334,0.0,0.0,100,0.2955,0.0068,True,False,False
335,1.0,0.0,100,0.3197,0.0075,True,False,False
336,1.0,0.0,100,0.3326,0.0075,True,False,False
337,0.0,0.0,100,0.2858,0.0063,False,False,True
338,1.0,0.0,100,0.3081,0.007,True,False,False
339,0.0,0.0,100,0.2873,0.0067,True,False,False
340,0.0,0.0,100,0.2987,0.0071,True,False,False
341,0.0,0.0,100,0.3138,0.0073,True,False,False
342,0.0,0.0,100,0.2945,0.0068,False,False,True
343,1.0,0.0,100,0.3185,0.0074,True,False,False
344,0.0,0.0,100,0.2725,0.0061,True,False,False
345,1.0,0.0,100,0.3407,0.0077,False,True,False
346,0.0,0.0,100,0.2758,0.0064,False,True,False
347,0.0,0.0,100,0.2926,0.0068,True,False,False
348,0.0,0.0,100,0.2995,0.0082,True,False,False
349,0.0,0.0,100,0.2621,0.008,True,False,False
350,0.0,0.0,100,0.266,0.0087,False,True,False
351,1.0,0.0,100,0.3071,0.007,True,False,False
352,1.0,0.0,100,0.3375,0.0077,False,False,True
353,0.0,0.0,100,0.2702,0.0066,False,True,False
354,0.0,0.0,100,0.2843,0.0069,True,False,False
355,0.0,0.0,100,0.274,0.0066,False,False,True
356,0.0,0.0,100,0.2698,0.0067,False,True,False
357,0.0,0.0,100,0.2838,0.0067,False,True,False
358,0.0,0.0,100,0.2934,0.0066,True,False,False
359,0.0,0.0,100,0.2814,0.0063,False,False,True
360,0.0,0.0,100,0.2906,0.0066,True,False,False
361,0.0,0.0,100,0.2975,0.0068,False,True,False
362,0.0,0.0,100,0.3107,0.0071,False,False,True
363,0.0,0.0,100,0.3005,0.0069,True,False,False
364,0.0,0.0,100,0.2695,0.0061,False,True,False
365,0.0,0.0,100,0.2763,0.0067,False,True,False
366,1.0,0.0,100,0.3138,0.0076,True,False,False
367,0.0,0.0,100,0.2918,0.0067,True,False,False
368,0.0,0.0,100,0.2791,0.0067,True,False,False
369,0.0,0.0,100,0.3078,0.0079,True,False,False
370,0.0,0.0,100,0.2783,0.0063,False,False,True
371,0.0,0.0,100,0.2843,0.0066,True,False,False
372,0.0,0.0,100,0.3049,0.0071,True,False,False
373,0.0,0.0,100,0.2929,0.0069,True,False,False
374,1.0,0.0,100,0.337,0.0098,False,True,False
375,0.0,0.0,100,0.2907,0.0069,True,False,False
376,0.0,0.0,100,0.2841,0.0066,True,False,False
377,1.0,0.0,100,0.2932,0.0067,False,True,False
378,0.0,0.0,100,0.3038,0.0072,False,True,False
379,0.0,0.0,100,0.2739,0.0061,False,False,True
380,1.0,0.0,100,0.3104,0.0077,True,False,False
381,0.0,0.0,100,0.2862,0.0066,False,False,True
382,1.0,0.0,100,0.2929,0.0068,True,False,False
383,1.0,0.0,100,0.3081,0.0073,True,False,False
384,0.0,0.0,100,0.2968,0.0069,True,False,False
385,0.0,0.0,100,0.3056,0.0087,True,False,False
386,1.0,0.0,100,0.3166,0.0075,False,False,True
387,1.0,0.0,100,0.3275,0.0078,False,True,False
388,0.0,0.0,100,0.2905,0.0068,True,False,False
389,0.0,0.0,100,0.2578,0.0058,True,False,False
390,1.0,0.0,100,0.4626,0.0155,False,False,True
391,0.0,0.0,100,0.2718,0.0063,True,False,False
392,0.0,0.0,100,0.277,0.0063,True,False,False
393,0.0,0.0,100,0.2998,0.0067,True,False,False
394,0.0,0.0,100,0.299,0.0069,False,True,False
395,1.0,0.0,100,0.317,0.0077,False,True,False
396,1.0,0.0,100,0.3528,0.008,False,True,False
397,1.0,0.0,100,0.3034,0.0072,False,False,True
398,1.0,0.0,100,0.2766,0.0114,True,False,False
399,0.0,0.0,100,0.2814,0.0066,True,False,False
400,0.0,0.0,100,0.3069,0.0071,True,False,False
401,1.0,0.0,100,0.3049,0.0079,False,False,True
402,1.0,0.0,100,0.3233,0.0076,False,True,False
403,0.0,0.0,100,0.2584,0.0064,True,False,False
404,0.0,0.0,100,0.298,0.0071,True,False,False
405,0.0,0.0,100,0.2951,0.0068,True,False,False
406,0.0,0.0,100,0.2692,0.0067,True,False,False
407,1.0,0.0,100,0.3105,0.0071,True,False,False
408,0.0,0.0,100,0.2782,0.0069,False,True,False
409,0.0,0.0,100,0.2994,0.007,True,False,False
410,0.0,0.0,100,0.2858,0.0067,True,False,False
411,1.0,0.0,100,0.3299,0.0078,False,False,True
412,0.0,0.0,100,0.2796,0.0064,True,False,False
413,1.0,0.0,100,0.3077,0.0073,True,False,False
414,0.0,0.0,100,0.293,0.0067,True,False,False
415,0.0,0.0,100,0.2396,0.0068,True,False,False
416,1.0,0.0,100,0.3066,0.0069,True,False,False
417,1.0,0.0,100,0.3074,0.0073,True,False,False
418,1.0,0.0,100,0.3292,0.0078,False,True,False
419,0.0,0.0,100,0.2983,0.0071,False,False,True
420,0.0,0.0,100,0.3015,0.0071,False,True,False
421,1.0,0.0,100,0.3038,0.0074,True,False,False
422,0.0,0.0,100,0.3117,0.008,True,False,False
423,0.0,0.0,100,0.2781,0.0071,True,False,False
424,0.0,0.0,100,0.2856,0.0066,False,False,True
425,0.0,0.0,100,0.2819,0.0065,True,False,False
426,0.0,0.0,100,0.2923,0.0067,True,False,False
427,0.0,0.0,100,0.2838,0.0071,True,False,False
428,0.0,0.0,100,0.2867,0.0067,True,False,False
429,0.0,0.0,100,0.3202,0.0081,False,True,False
430,0.0,0.0,100,0.2961,0.0069,True,False,False
431,0.0,0.0,100,0.2929,0.0072,True,False,False
432,1.0,0.0,100,0.3004,0.0073,False,False,True
433,1.0,0.0,100,0.2991,0.0068,False,False,True
434,0.45,0.5,100,0.2494,0.0079,True,False,False
435,0.0,0.0,100,0.3113,0.0072,True,False,False
436,1.0,0.0,100,0.2621,0.0071,True,False,False
437,0.0,0.0,100,0.2672,0.0075,True,False,False
438,0.0,0.0,100,0.2669,0.0069,True,False,False
439,0.0,0.0,100,0.2769,0.0067,True,False,False
440,0.0,0.0,100,0.2701,0.0062,True,False,False
441,0.0,0.0,100,0.2581,0.0062,False,False,True
442,0.0,0.0,100,0.3159,0.0087,False,True,False
443,0.0,0.0,100,0.307,0.0075,True,False,False
444,0.0,0.0,100,0.2759,0.0066,False,False,True
445,1.0,0.0,100,0.3352,0.0092,True,False,False
446,0.0,0.0,100,0.2875,0.0067,True,False,False
447,0.0,0.0,100,0.2779,0.0066,True,False,False
448,0.0,0.0,100,0.2899,0.0069,True,False,False
449,0.0,0.0,100,0.3052,0.0068,True,False,False
450,0.0,0.0,100,0.2976,0.0071,True,False,False
451,0.0,0.0,100,0.2891,0.0065,True,False,False
452,0.0,0.0,100,0.2864,0.0064,False,False,True
453,1.0,0.0,100,0.3132,0.0078,False,True,False
454,0.0,0.0,100,0.2711,0.0071,False,True,False
455,1.0,0.0,100,0.3233,0.0079,False,True,False
456,0.0,0.0,100,0.2778,0.0069,True,False,False
457,1.0,0.0,100,0.3326,0.0079,True,False,False
458,0.0,0.0,100,0.2597,0.0058,False,False,True
459,0.0,0.0,100,0.3008,0.0068,True,False,False
460,0.0,0.0,100,0.283,0.0082,True,False,False
461,0.0,0.0,100,0.2906,0.0067,False,True,False
462,1.0,0.0,100,0.3071,0.0082,False,True,False
463,0.0,0.0,100,0.298,0.0069,True,False,False
464,0.0,0.0,100,0.2807,0.0065,True,False,False
465,0.0,0.0,100,0.2894,0.0069,True,False,False
466,0.0,0.0,100,0.2716,0.0064,False,False,True
467,0.0,0.0,100,0.3093,0.0072,True,False,False
468,0.0,0.0,100,0.2856,0.0063,False,False,True
469,1.0,0.0,100,0.3333,0.0082,True,False,False
470,0.0,0.0,100,0.293,0.0065,True,False,False
471,0.0,0.0,100,0.2916,0.0067,True,False,False
472,0.0,0.0,100,0.292,0.0074,True,False,False
473,1.0,0.0,100,0.2988,0.0073,False,False,True
474,0.0,0.0,100,0.299,0.0073,False,True,False
475,0.0,0.0,100,0.2937,0.0066,False,True,False
476,0.0,0.0,100,0.282,0.0066,False,False,True
477,1.0,0.0,100,0.3011,0.0071,True,False,False
478,0.0,0.0,100,0.2809,0.0064,True,False,False
479,0.0,0.0,100,0.2849,0.0065,True,False,False
480,0.0,0.0,100,0.4009,0.0092,True,False,False
481,0.0,0.0,100,0.2988,0.0069,False,False,True
482,1.0,0.0,100,0.3282,0.008,True,False,False
483,0.0,0.0,100,0.305,0.008,True,False,False
484,0.0,0.0,100,0.2701,0.0067,True,False,False
485,0.0,0.0,100,0.2706,0.0065,False,False,True
486,1.0,0.0,100,0.3226,0.0076,True,False,False
487,0.0,0.0,100,0.2969,0.0072,False,False,True
488,0.0,0.0,100,0.2968,0.007,True,False,False
489,0.0,0.0,100,0.2853,0.0066,True,False,False
490,0.0,0.0,100,0.2772,0.0067,True,False,False
491,0.0,0.0,100,0.2674,0.0063,True,False,False
492,0.0,0.0,100,0.277,0.0071,False,True,False
493,0.0,0.0,100,0.2697,0.0064,True,False,False
494,0.0,0.0,100,0.2857,0.0067,False,True,False
495,0.0,0.0,100,0.3012,0.0073,True,False,False
496,0.0,0.0,100,0.2765,0.0065,False,True,False
497,0.0,0.0,100,0.2865,0.0067,False,True,False
498,0.0,0.0,100,0.2851,0.0068,True,False,False
499,0.0,0.0,100,0.277,0.0067,True,False,False
