run,train_accuracy,val_accuracy,test_accuracy,epochs_trained,final_loss
51,0.30849751830101013,0.3068391978740692,0.3001841604709625,200,1.7061164379119873
52,0.3165024518966675,0.29574862122535706,0.27808472514152527,200,1.694692850112915
53,0.3103448152542114,0.29390019178390503,0.30570903420448303,200,1.7064950466156006
54,0.30788177251815796,0.30868762731552124,0.3075506389141083,200,1.7027720212936401
55,0.3121921122074127,0.3068391978740692,0.2928176820278168,200,1.706581950187683
56,0.31527093052864075,0.3049907684326172,0.27255985140800476,200,1.7076258659362793
57,0.3121921122074127,0.27356746792793274,0.31675875186920166,200,1.7058284282684326
58,0.30788177251815796,0.2846580445766449,0.32596686482429504,200,1.7053197622299194
59,0.31711822748184204,0.29574862122535706,0.285451203584671,200,1.6959105730056763
60,0.3017241358757019,0.3271719217300415,0.31123387813568115,200,1.708701252937317
61,0.30603447556495667,0.30129390954971313,0.32228362560272217,200,1.7127217054367065
62,0.31342363357543945,0.30129390954971313,0.28729280829429626,200,1.699447751045227
63,0.3017241358757019,0.3049907684326172,0.33149170875549316,200,1.7105648517608643
64,0.30849751830101013,0.3216266334056854,0.2799263298511505,200,1.7180793285369873
65,0.29556649923324585,0.32347506284713745,0.3296501040458679,200,1.7220834493637085
66,0.3066502511501312,0.2975970506668091,0.32044199109077454,200,1.7192662954330444
67,0.32081279158592224,0.2846580445766449,0.27624309062957764,200,1.6957876682281494
68,0.3103448152542114,0.3123844861984253,0.285451203584671,200,1.7062820196151733
69,0.3121921122074127,0.29390019178390503,0.3001841604709625,200,1.7043051719665527
70,0.3066502511501312,0.2975970506668091,0.32228362560272217,200,1.7092758417129517
71,0.30603447556495667,0.31792977452278137,0.2946593165397644,200,1.7075095176696777
72,0.3054186999797821,0.30868762731552124,0.31675875186920166,200,1.7012910842895508
73,0.3091132938861847,0.28835490345954895,0.30570903420448303,200,1.7131366729736328
74,0.30418717861175537,0.3216266334056854,0.2928176820278168,200,1.7113820314407349
75,0.30788177251815796,0.292051762342453,0.31123387813568115,200,1.71050226688385
76,0.3091132938861847,0.3123844861984253,0.2983425557613373,200,1.7136189937591553
77,0.3103448152542114,0.3216266334056854,0.2707182466983795,200,1.7091609239578247
78,0.3054186999797821,0.3123844861984253,0.30202579498291016,200,1.714447021484375
79,0.30849751830101013,0.290203332901001,0.32044199109077454,200,1.7087862491607666
80,0.29926109313964844,0.3327171802520752,0.3001841604709625,200,1.7171186208724976
81,0.3177339732646942,0.27356746792793274,0.2983425557613373,200,1.709989070892334
82,0.30788177251815796,0.3049907684326172,0.29650092124938965,200,1.7039097547531128
83,0.30418717861175537,0.3123844861984253,0.3149171471595764,200,1.7123527526855469
84,0.3146551549434662,0.30314233899116516,0.2836095690727234,200,1.703584909439087
85,0.3121921122074127,0.28835490345954895,0.30202579498291016,200,1.711250901222229
86,0.31342363357543945,0.292051762342453,0.2983425557613373,200,1.704659104347229
87,0.30849751830101013,0.3068391978740692,0.3130755126476288,200,1.7063363790512085
88,0.3183497488498688,0.26802217960357666,0.3093922734260559,200,1.7073161602020264
89,0.30849751830101013,0.290203332901001,0.3149171471595764,200,1.7038800716400146
90,0.31527093052864075,0.3049907684326172,0.28176796436309814,200,1.6997687816619873
91,0.3177339732646942,0.30314233899116516,0.2688766121864319,200,1.689979910850525
92,0.3121921122074127,0.3068391978740692,0.29097607731819153,200,1.6959625482559204
93,0.3023398816585541,0.30314233899116516,0.3296501040458679,200,1.705313801765442
94,0.30480295419692993,0.30868762731552124,0.31123387813568115,200,1.717478632926941
95,0.3035714328289032,0.32347506284713745,0.30570903420448303,200,1.7143863439559937
96,0.3121921122074127,0.2994454801082611,0.2891344428062439,200,1.707707405090332
97,0.314039409160614,0.26617375016212463,0.32044199109077454,200,1.6982420682907104
98,0.3158867061138153,0.3142329156398773,0.27255985140800476,200,1.6998330354690552
99,0.32204434275627136,0.28280961513519287,0.27808472514152527,200,1.6937228441238403
